Description,Code,No_jobs,Median,change,Mean,change.1,10,20,25,30,40,60,70,75,80,90
    Agricultural and related trades,511,96,17419,,18054,,8969,13182,14313,14943,16164,18617,20112,21000,22393,x
      Farmers,5111,x,24335,,26780,,x,x,x,x,21551,25400,x,x,x,x
      Horticultural trades,5112,x,14913,,15395,,x,x,x,x,x,x,x,x,x,x
      Gardeners and landscape gardeners,5113,47,17091,,17081,,6731,12650,13939,14530,15977,18340,19639,20451,21568,x
      Groundsmen and greenkeepers,5114,36,17545,,18336,,11453,x,14651,14970,16329,18650,19962,20614,x,x
      Agricultural and fishing trades n.e.c.,5119,x,18047,,20159,,x,x,x,16800,17160,19671,x,x,x,x
"  Skilled metal, electrical and electronic trades",52,906,26883,,28230,,15869,19535,20919,22339,24566,29295,32022,33744,35798,41719
"    Metal forming, welding and related trades",521,69,25226,,26882,,15564,18894,19889,21093,22832,27949,30243,32694,34922,x
      Smiths and forge workers,5211,x,18070,,20843,,x,x,x,x,x,x,x,x,x,x
"      Moulders, core makers and die casters",5212,x,18636,,19226,,x,x,x,x,x,x,x,x,x,x
      Sheet metal workers,5213,12,25479,,25263,,x,17820,19792,21334,22693,28197,29036,29804,x,x
"      Metal plate workers, and riveters",5214,9,26026,,29544,,x,22024,22819,23599,24675,29384,x,x,x,x
      Welding trades,5215,39,24558,,26400,,16577,18814,19573,20476,22425,27210,29966,31892,34306,x
      Pipe fitters,5216,x,x,,x,,x,x,x,x,x,x,x,x,x,x
"    Metal machining, fitting and instrument making trades",522,350,26199,,27533,,14969,18620,19986,21225,23611,28624,31684,33230,34996,40898
      Metal machining setters and setter-operators,5221,58,23488,,25132,,15077,18203,19344,20317,22353,25983,28183,30333,32501,x
"      Tool makers, tool fitters and markers-out",5222,10,25829,,26650,,x,18698,19854,21528,24077,27269,29327,x,x,x
      Metal working production and maintenance fitters,5223,264,26588,,27893,,14895,18577,19947,21309,23975,28909,31910,33612,35730,41701
      Precision instrument makers and repairers,5224,12,28488,,29820,,x,20354,21981,22861,25441,31681,32925,x,x,x
      Air-conditioning and refrigeration engineers,5225,6,32758,,31780,,x,x,25565,26181,28883,32954,x,x,x,x
    Vehicle trades,523,150,24317,,25941,,15069,18316,19368,20351,22640,26524,29334,30931,32715,38560
"      Vehicle technicians, mechanics and electricians",5231,96,23931,,25265,,13996,17168,18423,19634,21914,25831,28849,30205,32337,37719
      Vehicle body builders and repairers ,5232,23,23086,,23730,,16630,18615,19190,20499,21589,24233,26164,26955,28277,x
      Vehicle paint technicians,5234,x,24415,,24889,,x,19182,19934,20310,23895,25978,27138,x,x,x
      Aircraft maintenance and related trades,5235,10,31359,,32236,,x,23133,24403,26787,28646,33612,36044,x,x,x
      Boat and ship builders and repairers,5236,8,26612,,29023,,x,21969,22273,22598,24648,29287,31795,x,x,x
      Rail and rolling stock builders and repairers,5237,x,31777,,32819,,x,x,x,x,x,36879,x,x,x,x
    Electrical and electronic trades,524,278,28700,,29400,,17709,21502,22972,24156,26283,30441,33019,34809,36765,41976
      Electricians and electrical fitters,5241,114,29046,,29486,,17793,21989,23027,24809,27012,30688,33310,34866,36480,x
      Telecommunications engineers,5242,43,28032,,29153,,20103,23814,24684,25185,26279,29634,31626,32998,35812,x
"      TV, video and audio engineers",5244,x,x,,24926,,x,x,x,x,20272,x,x,x,x,x
      IT engineers,5245,13,26882,,28819,,x,17800,18821,20427,23791,30517,33422,x,x,x
      Electrical and electronic trades n.e.c.,5249,105,28733,,29636,,17215,20912,22390,23645,25550,30417,33576,35249,37541,43646
"    Skilled metal, electrical and electronic trades supervisors",525,59,31373,,34210,,20239,23852,25720,26964,28870,33949,38439,39943,42502,x
"      Skilled metal, electrical and electronic trades supervisors",5250,59,31373,,34210,,20239,23852,25720,26964,28870,33949,38439,39943,42502,x
  Skilled construction and building trades,53,323,23532,,25107,,14252,17820,19100,20058,21840,25568,27864,29585,31260,37487
    Construction and building trades,531,234,23269,,24597,,14231,17682,18927,19967,21737,25003,27356,28816,30472,36212
      Steel erectors,5311,x,25403,,26816,,x,x,x,x,22363,28393,x,x,x,x
      Bricklayers and masons,5312,19,22093,,22912,,14280,17840,19217,20091,21182,23524,24242,25630,x,x
"      Roofers, roof tilers and slaters",5313,12,21910,,21503,,x,17743,18838,19202,19997,22632,24008,24289,x,x
      Plumbers and heating and ventilating engineers,5314,60,27351,,27863,,15007,20569,21634,22415,24556,29490,32238,33818,35348,x
      Carpenters and joiners,5315,83,22316,,22871,,13687,16963,18200,19112,21177,24217,26000,26965,27845,x
"      Glaziers, window fabricators and fitters",5316,22,19321,,20433,,14315,16114,17151,17348,18199,20976,22623,23221,24093,x
      Construction and building trades n.e.c.,5319,35,24959,,27466,,12782,18448,19379,20175,23143,26848,29964,32189,35124,x
    Building finishing trades,532,47,21368,,22386,,13667,17010,18143,18927,20072,22613,24075,25215,26398,x
      Plasterers,5321,10,21356,,20641,,x,x,17641,18186,19650,21972,22784,x,x,x
      Floorers and wall tilers,5322,8,20865,,22047,,x,17154,18677,19720,20049,22790,24681,x,x,x
      Painters and decorators,5323,29,21389,,23047,,13958,16988,18146,18797,20230,22833,24577,25973,26878,x
    Construction and building trades supervisors,533,42,30092,,31015,,15775,22005,23608,25066,27861,32510,35600,37441,39614,x
      Construction and building trades supervisors,5330,42,30092,,31015,,15775,22005,23608,25066,27861,32510,35600,37441,39614,x
"  Textiles, printing and other skilled trades",54,402,16718,,17799,,7459,10678,12000,13000,15000,18368,20608,21716,23454,28824
    Textiles and garments trades,541,26,17051,,17916,,7587,11653,12461,13651,14856,19601,21540,23090,24754,x
      Weavers and knitters,5411,x,19581,,19006,,x,x,x,x,17915,20725,x,x,x,x
      Upholsterers,5412,8,19267,,18726,,x,x,14676,15383,16758,20863,23018,x,x,x
      Footwear and leather working trades,5413,6,15609,,18293,,x,x,x,12290,14615,x,x,x,x,x
      Tailors and dressmakers,5414,x,x,,15531,,x,x,x,x,x,x,x,x,x,x
"      Textiles, garments and related trades n.e.c.",5419,x,x,,16565,,x,x,x,x,x,x,x,x,x,x
    Printing trades,542,51,21661,,23570,,12244,15357,16276,17199,19324,24062,27916,29370,31199,x
      Pre-press technicians,5421,x,21262,,21305,,x,x,x,x,19349,22823,x,x,x,x
      Printers,5422,27,24873,,26249,,13591,15950,17182,18503,21358,27707,30584,32413,x,x
      Print finishing and binding workers,5423,19,18629,,20262,,x,x,15132,16083,17290,20842,23587,x,x,x
    Food preparation and hospitality trades,543,283,15637,,16361,,6790,9782,10894,12019,14006,17332,19150,20217,21259,25786
      Butchers,5431,27,17231,,17521,,10598,13510,14339,14912,15704,18124,20142,20647,x,x
      Bakers and flour confectioners,5432,27,16388,,16484,,x,12820,13250,14299,15264,17440,18839,19768,20324,x
      Fishmongers and poultry dressers,5433,x,x,,13007,,x,x,x,x,x,x,x,x,x,x
      Chefs,5434,106,16823,,17419,,7155,10810,11965,13000,15512,18049,20173,21126,22722,x
      Cooks,5435,61,10920,,11905,,5147,7147,7805,8299,9829,12413,13710,14565,15495,x
      Catering and bar managers,5436,59,17435,,18704,,8159,10882,12311,13502,15807,19329,21149,22791,24302,x
    Other skilled trades,544,43,19365,,20356,,9420,13071,14445,15197,17100,20724,22721,23783,26201,x
"      Glass and ceramics makers, decorators and finishers",5441,6,16380,,17152,,x,13058,13191,14100,14810,17074,x,x,x,x
      Furniture makers and other craft woodworkers,5442,14,19546,,19826,,x,14837,15764,16639,18849,20252,21435,21871,x,x
      Florists,5443,x,10020,,10285,,x,x,x,x,x,11886,x,x,x,x
      Other skilled trades n.e.c.,5449,18,22184,,24441,,x,x,x,17507,19902,24549,x,x,x,x
"Caring, leisure and other service occupations",6,1993,12603,,13571,,4552,7086,8064,9099,10933,14508,16624,17770,19137,22898
  Caring personal service occupations,61,1630,12508,,13240,,4619,7229,8171,9125,10901,14268,16277,17348,18695,21973
    Childcare and related personal services,612,576,10860,,11565,,4100,6336,7272,7983,9445,12126,13620,14736,15996,19379
      Nursery nurses and assistants,6121,132,11693,,11892,,4573,6444,7466,8109,9982,12940,14311,15317,16763,19354
      Childminders and related occupations,6122,13,12511,,14002,,x,6985,8382,9367,10838,14442,15840,x,x,x
      Playworkers,6123,37,5736,,7383,,1526,2599,3391,4019,4816,6611,8042,9325,x,x
      Teaching assistants,6125,280,10972,,11852,,4736,7092,7825,8602,9752,12104,13731,14845,15905,19377
      Educational support assistants,6126,114,10810,,11575,,4130,6468,7472,8026,9582,11869,13194,14474,16159,19682
    Animal care and control services,613,32,14088,,14886,,x,9123,10343,11359,13004,15946,17662,19199,19984,x
      Veterinary nurses,6131,10,15207,,14822,,x,x,11862,12385,13447,16344,17303,18997,x,x
      Pest control officers,6132,x,19927,,19420,,x,x,x,x,x,x,x,x,x,x
      Animal care services occupations n.e.c.,6139,20,13407,,14418,,x,8360,9020,10289,11803,14632,16207,17429,x,x
    Caring personal services,614,1022,13762,,14133,,4956,7780,8899,10012,11886,15549,17392,18536,19695,22915
      Nursing auxiliaries and assistants,6141,334,15377,,15391,,5899,9044,10317,11583,13668,16988,18631,19617,20707,23596
      Ambulance staff (excluding paramedics),6142,18,21561,,22324,,11185,15667,17645,18689,19664,23186,27098,28327,29374,x
      Dental nurses,6143,35,14000,,14738,,7278,9963,10902,11840,12835,15347,17032,17763,18593,x
      Houseparents and residential wardens,6144,25,18322,,18267,,x,11211,12154,13693,16909,19307,21229,22372,x,x
      Care workers and home carers,6145,544,12285,,12780,,4363,7008,7986,8915,10662,13994,15793,16814,17938,21424
      Senior care workers,6146,43,15895,,16323,,6424,9712,11390,12344,14423,17841,19203,20396,21970,x
      Care escorts,6147,13,6499,,7740,,x,4136,4705,5219,5766,7404,x,x,x,x
"      Undertakers, mortuary and crematorium assistants",6148,11,x,,17381,,x,x,x,x,x,x,x,x,x,x
"  Leisure, travel and related personal service occupations",62,364,13363,,15057,,4129,6461,7629,8903,11133,15798,18454,20302,22119,28459
    Leisure and travel services,621,160,16144,,17504,,x,6639,8399,9826,13027,19057,22442,24451,27355,33558
      Sports and leisure assistants,6211,59,9877,,11197,,1463,3172,4470,5495,7760,12162,15124,16474,17709,x
      Travel agents,6212,32,16288,,17019,,7171,9658,11501,12097,14640,17981,19782,21266,23751,x
      Air travel assistants,6214,36,x,,22320,,x,x,x,x,x,x,x,x,x,x
      Rail travel assistants,6215,20,29914,,30017,,x,22861,23847,25430,27056,31274,33085,34532,x,x
      Leisure and travel service occupations n.e.c.,6219,14,x,,15305,,x,x,x,x,x,x,x,x,x,x
    Hairdressers and related services,622,68,9952,,10800,,4691,5720,6479,7119,8739,11095,12451,13334,14549,x
      Hairdressers and barbers,6221,51,9618,,10408,,4680,5686,6374,6873,8462,10672,11912,12487,13708,x
      Beauticians and related occupations,6222,x,x,,12029,,x,x,x,x,x,x,x,x,x,x
    Housekeeping and related services,623,101,14104,,14204,,3976,6919,8160,9691,12035,15984,17816,19119,20214,23691
      Housekeepers and related occupations,6231,37,11317,,11793,,3933,6009,6892,7719,9432,12537,14006,14487,15517,x
      Caretakers,6232,64,16149,,15584,,3977,8116,9894,11529,14696,17598,19741,20667,21854,x
    Cleaning and housekeeping managers and supervisors,624,35,12450,,14596,,4699,6476,7300,8273,10489,14566,16690,18458,x,x
      Cleaning and housekeeping managers and supervisors,6240,35,12450,,14596,,4699,6476,7300,8273,10489,14566,16690,18458,x,x
Sales and customer service occupations,7,1785,10547,,12707,,4127,5681,6330,7015,8683,12681,14921,16250,17714,22738
  Sales occupations,71,1338,9443,,11266,,3869,5302,5881,6445,7762,11218,13145,14194,15579,19499
    Sales assistants and retail cashiers,711,1159,8595,,10082,,3662,5070,5601,6120,7193,10185,12070,12995,14031,17417
      Sales and retail assistants,7111,979,8299,,9817,,3471,4934,5418,5944,6977,9935,11801,12690,13632,17004
      Retail cashiers and check-out operators,7112,97,8125,,8829,,4285,5312,5726,6153,7043,9249,10473,11242,12027,14444
      Telephone salespersons,7113,23,17122,,18055,,7887,11897,12875,14200,15971,18769,20460,21697,22932,x
      Pharmacy and other dispensing assistants,7114,48,10819,,11520,,x,7098,7723,8347,9686,12441,13905,14546,15251,x
      Vehicle and parts salespersons and advisers,7115,12,19096,,20569,,x,14032,15603,16217,17528,21120,22849,23881,x,x
    Sales related occupations,712,65,17155,,21508,,4909,8641,10968,13033,15465,19258,21493,23484,25426,x
      Collector salespersons and credit agents,7121,x,x,,17150,,x,x,x,x,x,x,x,x,x,x
"      Debt, rent and other cash collectors",7122,19,16545,,17435,,8329,11988,13368,14174,15358,18095,19455,20147,21369,x
      Roundspersons and van salespersons,7123,5,19129,,19448,,x,x,x,15646,17593,20658,x,x,x,x
      Market and street traders and assistants,7124,x,x,,x,,x,x,x,x,x,x,x,x,x,x
      Merchandisers and window dressers,7125,15,14118,,15915,,x,x,x,x,x,18112,20400,22911,x,x
      Sales related occupations n.e.c.,7129,23,18884,,28334,,x,9968,11918,13792,16008,21512,25273,26566,x,x
    Sales supervisors,713,114,15772,,17480,,8045,10961,12000,12857,14251,17219,19079,20485,22327,28002
      Sales supervisors,7130,114,15772,,17480,,8045,10961,12000,12857,14251,17219,19079,20485,22327,28002
  Customer service occupations,72,447,15584,,17019,,5580,7987,9282,10536,13116,17608,19797,21241,23185,29189
    Customer service occupations,721,387,14386,,14971,,5285,7366,8483,9623,12018,16481,18438,19503,20812,25169
      Call and contact centre occupations,7211,39,15317,,16024,,x,x,x,12032,13672,16318,17732,x,x,x
      Telephonists,7213,x,14736,,14590,,5809,8049,x,x,x,x,x,x,x,x
      Communication operators,7214,16,24245,,24393,,10722,x,x,19304,22058,26727,28510,x,x,x
      Market research interviewers,7215,8,x,,9417,,x,x,x,x,x,9827,x,x,x,x
      Customer service occupations n.e.c.,7219,312,13998,,14520,,5181,7199,8205,9332,11415,16228,18110,19224,20235,23982
    Customer service managers and supervisors,722,60,26520,,30287,,14114,17655,19161,20504,23399,29812,33995,36913,38975,x
      Customer service managers and supervisors,7220,60,26520,,30287,,14114,17655,19161,20504,23399,29812,33995,36913,38975,x
"Process, plant and machine operatives",8,1297,20924,,21970,,10870,14281,15518,16558,18720,23346,26029,27558,29111,34470
"  Process, plant and machine operatives",81,660,20196,,21690,,11584,14012,14994,15980,18003,22623,25427,26959,28773,34235
    Process operatives,811,221,18184,,19971,,11569,13476,14263,15027,16505,20340,22975,24323,26089,31243
"      Food, drink and tobacco process operatives",8111,130,16647,,18104,,10350,12779,13469,14156,15365,18354,20614,21960,23110,27310
      Glass and ceramics process operatives,8112,5,17597,,20101,,x,x,15560,15835,16106,18999,x,x,x,x
      Textile process operatives,8113,13,17343,,19338,,11882,13148,13779,14122,16211,18707,21048,x,x,x
      Chemical and related process operatives,8114,29,21343,,23758,,12014,15081,15917,16722,18934,24756,26829,28747,32199,x
      Rubber process operatives,8115,x,22935,,23175,,x,x,16324,17336,20242,25914,x,x,x,x
      Plastics process operatives,8116,13,20174,,20706,,x,13830,15093,15989,17895,22030,24091,25447,x,x
      Metal making and treating process operatives,8117,11,25641,,25864,,15834,18745,19355,21275,23539,28292,29710,31243,x,x
      Electroplaters,8118,5,21180,,22470,,x,x,17325,18685,19489,22463,x,x,x,x
      Process operatives n.e.c.,8119,11,22285,,23990,,14633,17080,17549,18052,19848,25873,28674,29667,x,x
    Plant and machine operatives,812,103,22057,,23630,,12954,15316,16473,17636,19622,24465,27761,29249,31468,x
      Paper and wood machine operatives,8121,24,19114,,20869,,12326,14788,15736,16184,18066,20975,23775,25252,26548,x
      Coal mine operatives,8122,x,x,,35285,,x,x,x,x,x,x,x,x,x,x
      Quarry workers and related operatives,8123,x,x,,x,,x,x,x,x,x,x,x,x,x,x
      Energy plant operatives,8124,6,21681,,24073,,x,14219,14645,15331,18150,x,x,x,x,x
      Metal working machine operatives,8125,25,21239,,22060,,13233,14593,16247,17034,19129,23226,25904,27421,28178,x
      Water and sewerage plant operatives,8126,x,28088,,29095,,x,x,x,x,x,x,x,x,x,x
      Printing machine assistants,8127,16,20957,,22246,,12375,14281,15510,16737,19077,22712,26442,27917,29718,x
      Plant and machine operatives n.e.c.,8129,16,23569,,24325,,11481,14762,16526,17910,20169,26503,29061,30814,33877,x
    Assemblers and routine operatives,813,217,20021,,21299,,11409,13907,14799,15876,17843,22246,24889,26317,27889,33162
      Assemblers (electrical and electronic products),8131,16,18335,,19114,,11526,13062,13792,15024,16475,19474,21015,21844,x,x
      Assemblers (vehicles and metal goods),8132,43,26799,,27594,,x,19763,20889,22225,24503,29184,31882,33528,x,x
      Routine inspectors and testers,8133,40,22298,,23540,,13748,16013,17173,18140,20171,24490,27065,28889,30187,x
"      Weighers, graders and sorters",8134,x,15080,,15415,,x,x,x,x,x,x,x,x,x,x
"      Tyre, exhaust and windscreen fitters",8135,14,18828,,19750,,12009,14111,14451,15161,17062,20987,23281,24428,x,x
      Sewing machinists,8137,16,13321,,14140,,x,x,10745,11584,12173,14786,16029,17155,x,x
      Assemblers and routine operatives n.e.c.,8139,84,18013,,19368,,11110,13450,14241,14959,16621,19933,22202,23799,25230,x
    Construction operatives,814,120,23243,,23899,,9928,14971,16359,18000,20915,25601,28663,30311,32162,x
"      Scaffolders, stagers and riggers",8141,13,30258,,31317,,x,22130,23134,24103,27699,33368,36066,37802,x,x
      Road construction operatives,8142,18,24357,,26077,,14385,19786,20595,21328,23140,26574,29684,30773,32292,x
      Rail construction and maintenance operatives,8143,12,30720,,32258,,x,23856,25477,26529,29689,34300,35750,37148,x,x
      Construction operatives n.e.c.,8149,77,20308,,20882,,7369,12522,14269,15533,17879,22620,25047,26924,28575,x
  Transport and mobile machine drivers and operatives,82,637,21639,,22260,,9527,14809,16135,17322,19461,24000,26609,27982,29419,34660
    Road transport drivers,821,520,20689,,20787,,8339,13966,15461,16606,18695,22883,25334,26681,28126,31686
      Large goods vehicle drivers,8211,145,24890,,24506,,15700,18963,20099,21118,23193,26559,28129,28855,29721,33375
      Van drivers,8212,252,17674,,18236,,6092,10722,12803,14078,15874,19607,22349,23764,25538,29880
      Bus and coach drivers,8213,108,21443,,22228,,13190,17086,17908,18781,20095,23154,25532,27086,28320,32285
      Taxi and cab drivers and chauffeurs,8214,13,14411,,16558,,4041,5792,x,x,11798,15959,17950,x,x,x
      Driving instructors,8215,x,x,,23623,,x,x,x,x,x,x,x,x,x,x
    Mobile machine drivers and operatives,822,63,23280,,24560,,14921,17539,18565,19424,21164,25268,27725,28870,30466,x
      Crane drivers,8221,6,28858,,30748,,x,20126,22273,25165,27292,32688,x,x,x,x
      Fork-lift truck drivers,8222,20,19390,,20242,,13161,15384,15663,16400,18417,20621,22677,23978,24913,x
      Agricultural machinery drivers,8223,x,25042,,24241,,x,x,x,x,x,27251,x,x,x,x
      Mobile machine drivers and operatives n.e.c.,8229,35,24646,,26023,,16083,x,20138,21111,22750,26251,28599,29897,31725,x
    Other drivers and transport operatives,823,54,35030,,33780,,17982,22717,25291,26700,29986,39155,42093,42527,43280,x
      Train and tram drivers,8231,21,42484,,41595,,32316,37731,39598,40681,42184,43107,44122,45170,46615,x
      Marine and waterways transport operatives,8232,x,32168,,31052,,x,x,x,x,28897,33681,x,x,x,x
      Air transport operatives,8233,11,23668,,24565,,x,16989,19266,20468,21947,25933,26965,28002,x,x
      Rail transport operatives,8234,11,34816,,35209,,21318,27291,28823,29406,32341,36445,40231,41110,x,x
      Other drivers and transport operatives n.e.c.,8239,8,25645,,25520,,x,x,19994,21589,24124,27098,29033,31650,x,x
Elementary occupations,9,2301,11761,,12539,,2491,4426,5286,6259,8784,14204,16676,18007,19731,23960
  Elementary trades and related occupations,91,300,17269,,17927,,8881,12436,13203,14095,15687,18897,20800,22006,23471,27411
    Elementary agricultural occupations,911,51,16736,,16531,,5676,10238,12649,13737,15112,18124,19984,20915,22337,x
      Farm workers,9111,31,16974,,16869,,5388,9294,12986,13962,15567,19000,20808,21809,22887,x
      Forestry workers,9112,4,20403,,21375,,x,x,17382,18428,19791,22796,x,x,x,x
      Fishing and other elementary agriculture occupations n.e.c.,9119,16,14821,,14671,,x,9467,10931,12284,13613,16157,17621,x,x,x
    Elementary construction occupations,912,64,19243,,20293,,11676,14369,15323,16193,17802,21286,23477,24694,25929,x
      Elementary construction occupations,9120,64,19243,,20293,,11676,14369,15323,16193,17802,21286,23477,24694,25929,x
    Elementary process plant occupations,913,185,16773,,17497,,9150,12282,12879,13654,15240,18183,20074,21330,22629,26674
      Industrial cleaning process occupations,9132,13,16418,,16325,,x,10807,12755,13170,15068,17525,18725,19332,x,x
"      Packers, bottlers, canners and fillers",9134,82,15615,,16293,,8277,11295,12125,12749,14150,16955,18684,19652,20880,25485
      Elementary process plant occupations n.e.c.,9139,90,17835,,18765,,11013,13049,13826,14615,16467,19685,21694,22799,23782,27777
  Elementary administration and service occupations,92,2001,10322,,11731,,2280,3920,4825,5600,7637,13055,15685,17072,18752,23139
    Elementary administration occupations,921,213,18583,,17286,,3336,8005,10229,12400,15586,20857,22636,23830,24777,28254
"      Postal workers, mail sorters, messengers and couriers",9211,151,21257,,19796,,x,14206,16078,17400,20127,22636,24291,25101,26342,29463
      Elementary administration occupations n.e.c.,9219,62,10340,,11203,,3352,5273,6043,6957,8396,12116,14097,14993,15814,x
    Elementary cleaning occupations,923,553,6907,,8764,,2495,3579,4096,4646,5618,8664,11164,12508,13746,17183
      Window cleaners,9231,x,x,,14555,,x,x,x,x,x,x,x,x,x,x
      Street cleaners,9232,x,17657,,18477,,x,x,x,x,x,18450,x,x,x,x
      Cleaners and domestics,9233,483,6191,,7750,,2293,3353,3751,4265,5137,7512,9436,10726,12027,15118
"      Launderers, dry cleaners and pressers",9234,21,11626,,11860,,6258,7151,8385,9164,10520,12491,13935,x,x,x
      Refuse and salvage occupations,9235,27,18857,,19563,,12994,15598,16213,16777,17746,20138,21317,22463,23289,x
      Vehicle valeters and cleaners,9236,11,13315,,12580,,x,x,x,11647,12776,14213,14992,15589,x,x
      Elementary cleaning occupations n.e.c.,9239,x,x,,x,,x,x,x,x,x,x,x,x,x,x
    Elementary security occupations,924,251,11527,,12756,,1632,2139,2398,2877,5563,16074,19058,20561,22422,27242
      Security guards and related occupations,9241,118,19814,,20113,,8793,13628,15044,16071,17894,21622,23931,25470,26844,30504
      Parking and civil enforcement occupations,9242,13,17742,,18608,,10270,13387,15000,15584,16925,19445,20857,21800,x,x
      School midday and crossing patrol occupations,9244,104,2241,,3379,,1192,1593,1712,1842,2027,2499,2994,3442,3968,x
      Elementary security occupations n.e.c.,9249,16,14125,,14545,,x,5015,6124,7071,x,17848,20079,21535,22759,x
    Elementary sales occupations,925,48,11857,,11951,,4857,6287,6850,7736,9488,13589,15401,16380,16974,x
      Shelf fillers,9251,42,12153,,12035,,4749,6275,6769,7756,9534,13756,15676,16458,17085,x
      Elementary sales occupations n.e.c.,9259,5,9749,,11287,,x,6566,x,7615,8959,x,x,x,x,x
    Elementary storage occupations,926,377,17316,,17725,,8966,12772,13675,14549,15866,18857,20597,21587,22691,26549
      Elementary storage occupations,9260,377,17316,,17725,,8966,12772,13675,14549,15866,18857,20597,21587,22691,26549
    Other elementary services occupations,927,559,6910,,8032,,1957,3321,3910,4610,5649,8549,10499,11488,12346,15041
      Hospital porters,9271,7,16459,,16537,,x,14142,14406,14695,15760,17625,18806,19597,x,x
      Kitchen and catering assistants,9272,305,7662,,8400,,2356,3778,4474,5070,6271,9217,10865,11702,12500,15060
      Waiters and waitresses,9273,99,5747,,7124,,1719,2666,3239,3601,4975,7220,8980,10178,11138,x
      Bar staff,9274,111,6072,,7369,,2020,3061,3633,4291,5083,7344,9270,10461,11650,x
      Leisure and theme park attendants,9275,24,x,,6292,,708,994,1230,x,x,x,x,x,x,x
      Other elementary services occupations n.e.c.,9279,12,11504,,10609,,x,x,x,x,x,12663,14520,15348,x,x
Not Classified,,:,,,,,,,,,,,,,,
