Description,Code,No_jobs,Median,change,Mean,change.1,10,20,25,30,40,60,70,75,80,90
    Conservation and environmental associate professionals,355,8,10.9,,11.4,,x,8.11,8.77,9.18,10.08,11.2,12.69,13.48,x,x
      Conservation and environmental associate professionals,3550,8,10.9,,11.4,,x,8.11,8.77,9.18,10.08,11.2,12.69,13.48,x,x
    Public services and other associate professionals,356,343,13.91,,15.25,,9.52,10.88,11.54,12.1,12.77,15.19,16.56,17.42,18.39,22.1
      Public services associate professionals,3561,107,14.29,,15.33,,11.15,12.28,12.46,12.56,13.16,15.28,16.49,17.28,18.1,20.68
      Human resources and industrial relations officers,3562,96,13.23,,15.09,,8.84,9.9,10.29,10.84,12.05,14.77,16.3,17.23,18.36,23.06
      Vocational and industrial trainers and instructors,3563,91,13.65,,14.96,,9.48,10.57,10.98,11.59,12.48,14.97,16.51,17.61,18.47,21.82
      Careers advisers and vocational guidance specialists,3564,9,13.92,,14.96,,9.2,10.4,11.57,11.83,12.49,14.23,14.93,15.82,x,x
      Inspectors of standards and regulations,3565,19,13.93,,14.55,,9.38,10.6,11.21,11.76,12.69,14.96,16.05,16.29,16.72,x
      Health and safety officers,3567,22,16.48,,17.43,,9.9,12.05,12.72,13.6,15.12,17.88,19.44,20.51,21.56,x
Administrative and secretarial occupations,4,2003,10.45,,11.88,,7.43,8.26,8.65,8.97,9.63,11.36,12.57,13.39,14.26,17.55
  Administrative occupations,41,1667,10.5,,12,,7.5,8.32,8.7,9.02,9.69,11.45,12.63,13.46,14.31,17.72
    Administrative occupations: Government and related organisations,411,270,10.77,,11.61,,8.2,8.97,9.31,9.46,10.08,11.65,12.5,13.12,13.58,15.61
      National government administrative occupations,4112,161,10.08,,11.11,,8.09,8.75,8.99,9.31,9.6,10.77,11.67,12.13,12.56,15.15
      Local government administrative occupations,4113,101,11.94,,12.24,,8.53,9.38,9.7,10.19,11.03,12.73,13.52,13.58,13.98,16.14
      Officers of non-governmental organisations,4114,8,13.02,,14.13,,x,9.7,10.06,10.42,11.36,14.29,15.88,17.39,x,x
    Administrative occupations: Finance,412,421,11.02,,12.66,,7.65,8.54,8.93,9.33,10.13,12.05,13.29,14.1,15.15,19.19
      Credit controllers,4121,24,10.43,,11.42,,8.07,8.69,8.99,9.23,9.91,11.25,11.92,12.61,13.25,x
"      Book-keepers, payroll managers and wages clerks",4122,187,11.53,,13.11,,7.78,8.75,9.2,9.59,10.4,12.77,14.31,15.21,16.39,21.1
      Bank and post office clerks,4123,111,10.5,,12.01,,7.64,8.31,8.68,9.05,9.62,11.44,12.47,12.95,13.77,17.24
      Finance officers,4124,17,12.48,,15.79,,9.08,10.08,10.47,10.86,11.74,13.58,14.47,14.92,x,x
      Financial administrative occupations n.e.c.,4129,82,10.47,,12.22,,7,8,8.43,8.8,9.63,11.43,12.63,13.48,14.73,18.05
    Administrative occupations: Records,413,266,10.33,,11.61,,7.53,8.37,8.69,9.01,9.63,11.14,12.21,13.01,13.83,16.52
      Records clerks and assistants,4131,101,10.22,,11.37,,7.68,8.54,8.7,9.02,9.62,10.96,11.83,12.68,13.65,16.05
      Pensions and insurance clerks and assistants,4132,35,10.91,,13.38,,7.66,8.63,8.97,9.41,10.07,12.27,13.64,14.83,16.04,x
      Stock control clerks and assistants,4133,59,9.86,,11.07,,7.13,7.87,8.14,8.52,9.12,10.55,11.65,12.3,13.37,x
      Transport and distribution clerks and assistants,4134,46,10.83,,11.92,,7.84,8.65,9.11,9.45,9.97,11.74,12.64,13.5,14.04,x
      Library clerks and assistants,4135,12,9.65,,10.57,,7.75,8.24,8.5,8.79,9.18,10.17,10.83,11.21,x,x
      Human resources administrative occupations,4138,13,10.82,,11.1,,7.63,8.48,9,9.38,10,11.72,12.21,12.29,12.93,x
    Other administrative occupations,415,552,9.58,,10.75,,7,7.78,8.1,8.38,8.95,10.31,11.2,11.87,12.68,15.57
      Sales administrators,4151,50,9.75,,10.84,,7.41,8.11,8.43,8.65,9.18,10.7,11.56,11.99,12.61,x
      Other administrative occupations n.e.c.,4159,502,9.56,,10.74,,6.99,7.75,8.06,8.33,8.9,10.25,11.17,11.83,12.69,15.57
    Administrative occupations: Office managers and supervisors,416,159,13.76,,15.94,,8.61,9.9,10.59,11.18,12.49,15.09,17.11,18.24,19.8,24.47
      Office managers,4161,132,14.06,,16.54,,8.76,10.23,10.82,11.5,12.87,15.39,17.49,18.8,20.31,25.34
      Office supervisors,4162,27,12.13,,13,,7.96,8.94,9.48,9.67,10.93,13.58,14.59,15.4,16.38,x
  Secretarial and related occupations,42,336,10.22,,11.27,,7.07,7.93,8.31,8.69,9.41,11.14,12.23,13.07,14.03,17.05
    Secretarial and related occupations,421,336,10.22,,11.27,,7.07,7.93,8.31,8.69,9.41,11.14,12.23,13.07,14.03,17.05
      Medical secretaries,4211,26,10.64,,10.84,,8.79,9.62,9.74,9.97,10.32,11.14,11.15,11.15,11.35,x
      Legal secretaries,4212,18,10.09,,10.86,,7.62,8.25,8.58,8.75,9.27,10.48,11.45,11.91,12.67,x
      School secretaries,4213,16,10.31,,11.08,,7.72,8.39,8.71,8.96,9.61,11.32,11.99,12.62,13.42,x
      Company secretaries,4214,10,14.3,,16.84,,8.09,9.98,10.24,10.96,12.03,15.6,19.35,x,x,x
      Personal assistants and other secretaries,4215,147,12.07,,12.99,,8.2,9.28,9.72,10.12,11.11,13.19,14.5,15.33,16.38,18.94
      Receptionists,4216,96,8.18,,8.56,,6.24,6.81,7.07,7.32,7.74,8.63,9.08,9.41,9.96,11.57
      Typists and related keyboard occupations,4217,23,9.32,,10.45,,6.83,7.39,7.6,7.99,8.47,9.61,10.65,11.22,11.98,x
Skilled trades occupations,5,1729,11.2,,12.06,,7.07,8.27,8.77,9.26,10.23,12.24,13.4,14.12,15.05,17.79
  Skilled agricultural and related trades,51,91,8.75,,9.39,,6.5,7.06,7.37,7.69,8.32,9.25,10,10.46,10.96,12.59
    Agricultural and related trades,511,91,8.75,,9.39,,6.5,7.06,7.37,7.69,8.32,9.25,10,10.46,10.96,12.59
      Farmers,5111,x,10.35,,12.26,,x,x,x,8.95,9.82,10.86,x,x,x,x
      Horticultural trades,5112,x,7.73,,8.59,,x,x,x,x,7.35,8.31,x,x,x,x
      Gardeners and landscape gardeners,5113,43,8.87,,9.32,,6.5,7,7.42,7.9,8.44,9.37,10.11,10.36,10.79,x
      Groundsmen and greenkeepers,5114,35,8.63,,9.14,,6.59,7.1,7.32,7.5,8.13,9.02,9.56,10,10.59,x
      Agricultural and fishing trades n.e.c.,5119,5,8.47,,9.74,,x,x,7.19,7.19,7.63,9.39,x,x,x,x
"  Skilled metal, electrical and electronic trades",52,949,12.38,,13.15,,8.08,9.45,10,10.47,11.42,13.37,14.57,15.33,16.19,18.87
"    Metal forming, welding and related trades",521,76,11.46,,12.41,,8.12,9.2,9.5,9.98,10.82,12.14,13.4,14.23,15.23,16.97
      Smiths and forge workers,5211,x,10.06,,10.2,,x,x,x,x,x,x,x,x,x,x
"      Moulders, core makers and die casters",5212,x,8.93,,9.37,,x,x,x,x,x,x,x,x,x,x
      Sheet metal workers,5213,13,11.34,,11.5,,7.17,8.46,9.16,9.57,10.47,11.93,12.71,13.15,x,x
"      Metal plate workers, and riveters",5214,10,11.89,,13.76,,x,10.13,10.63,10.87,11.21,12.96,14.6,15.77,x,x
      Welding trades,5215,43,11.06,,12.07,,8.25,9.07,9.31,9.78,10.45,11.91,12.67,13.56,14.77,x
      Pipe fitters,5216,6,14.97,,15.58,,x,12.57,13.39,13.86,14.3,15.8,15.93,x,x,x
"    Metal machining, fitting and instrument making trades",522,364,12.18,,12.92,,7.69,9.07,9.62,10.19,11.17,13.12,14.38,15.17,16.02,18.66
      Metal machining setters and setter-operators,5221,59,11.24,,12.01,,7.93,9.22,9.51,9.93,10.68,12.22,13.19,13.64,14.45,x
"      Tool makers, tool fitters and markers-out",5222,9,12.08,,12.65,,x,9.34,10.03,11.16,11.64,12.67,14,15.05,x,x
      Metal working production and maintenance fitters,5223,279,12.26,,13.02,,7.55,8.93,9.59,10.17,11.25,13.19,14.62,15.35,16.24,19.2
      Precision instrument makers and repairers,5224,11,13.52,,15.23,,8.87,10.14,10.59,11.31,12.41,15.05,16.15,x,x,x
      Air-conditioning and refrigeration engineers,5225,6,13.62,,13.38,,x,10.05,10.48,11.47,13.05,13.96,14.23,x,x,x
    Vehicle trades,523,153,11.09,,11.98,,7.63,8.9,9.25,9.64,10.39,11.89,12.87,13.52,14.38,17.85
"      Vehicle technicians, mechanics and electricians",5231,98,10.8,,11.56,,7.39,8.6,8.98,9.42,10.09,11.5,12.49,13.02,13.66,16.62
      Vehicle body builders and repairers ,5232,22,10.34,,10.9,,7.93,8.93,9.1,9.48,10,10.86,11.85,12.01,12.31,x
      Vehicle paint technicians,5234,9,10.96,,11.1,,x,9.01,9.05,9.49,10.02,11.41,12.37,12.57,x,x
      Aircraft maintenance and related trades,5235,12,16.21,,15.51,,x,10.87,11.22,11.89,14.03,17.14,17.85,18.4,x,x
      Boat and ship builders and repairers,5236,9,12.05,,13.18,,x,9.65,10.47,10.66,11.49,12.7,13.56,x,x,x
      Rail and rolling stock builders and repairers,5237,5,18.74,,17.38,,x,x,13.38,14.49,16.28,19.82,x,x,x,x
    Electrical and electronic trades,524,296,13.31,,13.83,,8.92,10.3,10.97,11.48,12.45,14.18,15.25,15.93,16.59,19.12
      Electricians and electrical fitters,5241,121,13.28,,13.72,,8.95,10.57,11.14,11.55,12.45,14.04,15.06,15.57,16.24,18.74
      Telecommunications engineers,5242,43,13.85,,14.13,,9.7,11.45,12.43,12.73,13.34,14.46,15.76,16.08,16.44,x
"      TV, video and audio engineers",5244,x,11.25,,12.42,,x,x,x,9.57,10.33,x,x,x,x,x
      IT engineers,5245,14,13.2,,14.72,,7.45,8.94,10.11,10.58,12.01,15.75,17.21,18.35,x,x
      Electrical and electronic trades n.e.c.,5249,113,13.03,,13.77,,8.87,10.07,10.59,11.2,12.06,14.02,15.19,15.85,16.75,19.7
"    Skilled metal, electrical and electronic trades supervisors",525,60,14.06,,15.26,,8.99,10.7,11.36,12,12.96,15.33,16.57,17.79,19.25,x
"      Skilled metal, electrical and electronic trades supervisors",5250,60,14.06,,15.26,,8.99,10.7,11.36,12,12.96,15.33,16.57,17.79,19.25,x
  Skilled construction and building trades,53,329,11.31,,12.23,,7.67,9,9.5,9.91,10.52,12.09,13.09,13.69,14.43,17.14
    Construction and building trades,531,239,11.25,,12.13,,7.57,8.93,9.36,9.73,10.5,12.02,13.02,13.6,14.39,16.82
      Steel erectors,5311,x,10.16,,11.11,,x,x,x,9.28,9.65,10.5,x,x,x,x
      Bricklayers and masons,5312,18,11.14,,12.05,,8.22,9.26,9.88,10.3,10.6,11.58,12.49,12.71,x,x
"      Roofers, roof tilers and slaters",5313,12,10.42,,10.87,,7.63,8.66,9,9.16,10.11,11.33,12.09,12.5,x,x
      Plumbers and heating and ventilating engineers,5314,62,13.21,,13.65,,8.66,10.3,11.02,11.49,12.28,13.92,14.99,15.77,16.39,x
      Carpenters and joiners,5315,83,10.75,,11.08,,7.5,8.93,9.22,9.5,10.13,11.29,11.93,12.3,13.02,14.49
"      Glaziers, window fabricators and fitters",5316,22,8.92,,9.7,,6.98,7.43,7.65,7.92,8.5,9.47,10.24,10.87,11.27,x
      Construction and building trades n.e.c.,5319,37,12,,14.07,,7.49,9.07,9.61,9.98,10.74,12.89,14.94,16.3,17.14,x
    Building finishing trades,532,48,10.35,,10.96,,7.41,8.57,8.97,9.45,10,10.98,11.64,11.97,12.45,x
      Plasterers,5321,9,10.7,,10.78,,x,8.62,8.92,9.15,10.01,11.19,11.64,11.85,x,x
      Floorers and wall tilers,5322,8,10.14,,10.52,,x,7.99,8.72,9.23,9.49,10.74,11.52,x,x,x
      Painters and decorators,5323,31,10.35,,11.12,,7.41,8.52,8.97,9.5,10,10.89,11.65,11.99,12.39,x
    Construction and building trades supervisors,533,43,13.34,,14.12,,9.16,10.65,11,11.55,12.43,14.34,15.39,16.1,16.96,x
      Construction and building trades supervisors,5330,43,13.34,,14.12,,9.16,10.65,11,11.55,12.43,14.34,15.39,16.1,16.96,x
"  Textiles, printing and other skilled trades",54,360,8.58,,9.61,,6.27,6.91,7.15,7.4,8,9.35,10.25,10.94,11.73,14.28
    Textiles and garments trades,541,22,9.33,,10.24,,6.29,6.95,7.09,7.38,8.34,10.12,11.15,11.6,12.29,x
      Weavers and knitters,5411,x,8.83,,9.07,,x,x,x,7.33,8.56,9.78,x,x,x,x
      Upholsterers,5412,7,9.7,,10.16,,x,7.46,7.73,8.26,8.8,10.36,11.24,x,x,x
      Footwear and leather working trades,5413,6,9.28,,10.79,,x,x,7.09,7.22,7.73,9.96,x,x,x,x
      Tailors and dressmakers,5414,x,7.04,,9.23,,x,x,x,x,x,x,x,x,x,x
"      Textiles, garments and related trades n.e.c.",5419,x,x,,11.76,,x,x,x,x,x,x,x,x,x,x
    Printing trades,542,48,11.36,,12.03,,7.18,8.17,8.5,8.94,10.12,12.39,13.45,14.3,15.38,x
      Pre-press technicians,5421,5,10.52,,11.27,,x,x,9.07,9.39,9.82,11.53,x,x,x,x
      Printers,5422,26,12.39,,13.2,,7.73,8.83,9.53,10.07,11.52,13.41,15.23,15.78,16.73,x
      Print finishing and binding workers,5423,17,9.54,,10.6,,6.83,7.61,7.9,8.15,8.5,10.61,12.04,12.41,12.88,x
    Food preparation and hospitality trades,543,251,8.17,,9.01,,6.19,6.66,7,7.19,7.61,8.76,9.58,10.07,10.7,12.8
      Butchers,5431,25,7.99,,8.78,,6.25,6.78,7,7.2,7.5,8.31,8.89,9.19,9.64,x
      Bakers and flour confectioners,5432,24,8.19,,8.79,,6.45,7.14,7.37,7.59,8,8.73,9.32,9.48,10.11,x
      Fishmongers and poultry dressers,5433,x,6.92,,7.5,,x,x,x,x,6.75,7.16,x,x,x,x
      Chefs,5434,119,8,,8.82,,6.03,6.5,6.71,6.99,7.43,8.65,9.51,10.01,10.67,12.6
      Cooks,5435,27,7.78,,8.23,,6.05,6.45,6.66,6.87,7.24,8.27,8.88,9.1,9.47,x
      Catering and bar managers,5436,53,9.09,,10.14,,6.51,7.36,7.44,7.67,8.42,10,11.02,11.54,12.39,x
    Other skilled trades,544,40,9.08,,10.23,,6.68,7.39,7.71,8.01,8.55,9.65,10.5,11.39,12.42,x
"      Glass and ceramics makers, decorators and finishers",5441,6,7.85,,8.52,,x,6.72,6.83,7.11,7.66,8.37,8.76,x,x,x
      Furniture makers and other craft woodworkers,5442,13,9.19,,9.42,,6.97,7.55,7.94,8.27,8.77,9.55,9.94,10.04,x,x
      Florists,5443,x,6.89,,7.08,,x,x,x,x,x,7.15,x,x,x,x
      Other skilled trades n.e.c.,5449,19,10,,11.67,,7,7.89,8.42,8.61,9.01,11.45,12.73,14.03,x,x
"Caring, leisure and other service occupations",6,1130,8.65,,9.36,,6.17,6.81,7.11,7.41,8,9.39,10.22,10.75,11.29,13.3
  Caring personal service occupations,61,895,8.6,,9.15,,6.2,6.82,7.1,7.39,7.98,9.3,10.11,10.56,11.12,12.64
    Childcare and related personal services,612,238,8.46,,9.06,,6.09,6.71,6.97,7.24,7.82,9.15,10,10.47,11.06,12.44
      Nursery nurses and assistants,6121,78,7.24,,8.18,,5.93,6.05,6.2,6.35,6.71,8.04,9.33,9.89,10.46,11.89
      Childminders and related occupations,6122,9,8.49,,9.25,,x,6.79,6.92,7.11,7.49,9.53,10.05,10.74,x,x
      Playworkers,6123,8,8.05,,8.82,,x,6.2,6.27,6.92,7.7,8.77,10.14,x,x,x
      Teaching assistants,6125,102,8.82,,9.53,,6.76,7.35,7.55,7.79,8.29,9.45,10.23,10.71,11.24,12.53
      Educational support assistants,6126,42,8.81,,9.68,,6.81,7.2,7.56,7.83,8.38,9.63,10.41,10.84,11.29,x
    Animal care and control services,613,24,8.26,,8.84,,6.01,6.45,6.82,7.11,7.6,9,9.78,10.02,10.67,x
      Veterinary nurses,6131,8,8.64,,8.85,,x,7.02,7.31,7.49,8.05,9.23,9.96,10.15,x,x
      Pest control officers,6132,x,10.06,,10.45,,x,x,x,x,x,10.56,x,x,x,x
      Animal care services occupations n.e.c.,6139,14,7.6,,8.62,,5.94,6.25,6.44,6.58,7.35,8.41,9.04,9.54,x,x
    Caring personal services,614,633,8.68,,9.2,,6.25,6.89,7.15,7.45,8.03,9.37,10.15,10.61,11.15,12.78
      Nursing auxiliaries and assistants,6141,220,9.4,,9.91,,7.11,7.82,8.1,8.36,8.8,9.95,10.7,11.15,11.5,13.2
      Ambulance staff (excluding paramedics),6142,14,11.25,,11.95,,8.55,9.21,9.53,9.63,10.48,12.23,13.82,14.14,15.05,x
      Dental nurses,6143,24,8.65,,9.32,,6.17,6.99,7.17,7.47,8.09,9.41,9.94,10.28,10.64,x
      Houseparents and residential wardens,6144,18,9.99,,10.91,,6.62,7.98,8.27,8.77,9.28,10.85,11.86,12.28,13.1,x
      Care workers and home carers,6145,314,7.83,,8.49,,6.04,6.41,6.61,6.85,7.29,8.5,9.36,9.8,10.35,11.96
      Senior care workers,6146,33,8.34,,8.99,,6.31,6.9,7.02,7.22,7.67,8.86,9.78,10.26,10.81,x
      Care escorts,6147,x,8,,8.1,,x,x,x,x,6.92,8.33,x,x,x,x
"      Undertakers, mortuary and crematorium assistants",6148,7,10.5,,10.78,,x,8.58,9.18,9.45,10.11,11.14,11.62,12.07,x,x
"  Leisure, travel and related personal service occupations",62,235,8.78,,10.13,,6.01,6.75,7.15,7.48,8.16,9.73,10.97,11.78,12.79,15.63
    Leisure and travel services,621,111,9.98,,11.4,,6.32,7.21,7.6,8.06,8.76,11.39,12.98,13.8,14.82,17.91
      Sports and leisure assistants,6211,33,8.05,,8.67,,5.95,6.26,6.59,6.91,7.48,8.63,9.38,9.76,10.25,x
      Travel agents,6212,28,9.02,,10.02,,6.36,7.02,7.24,7.57,8.18,9.92,11.43,12.24,12.81,x
      Air travel assistants,6214,23,12.54,,13.58,,7.45,8.44,8.72,9.23,10.62,13.71,15.61,16.29,18.4,x
      Rail travel assistants,6215,21,14.18,,14.64,,10.07,11.51,11.85,12.44,13.24,14.89,15.9,16.91,17.6,x
      Leisure and travel service occupations n.e.c.,6219,7,9.14,,13.18,,x,6.45,6.64,6.87,8.07,x,x,x,x,x
    Hairdressers and related services,622,36,6.81,,7.87,,5.15,x,5.93,5.98,6.39,7.48,8.03,8.37,8.97,x
      Hairdressers and barbers,6221,25,6.47,,7.55,,4.92,5.86,x,5.93,6,7.01,7.71,8.06,x,x
      Beauticians and related occupations,6222,11,7.6,,8.61,,5.93,6.27,6.5,6.69,6.98,8.03,8.52,9.01,x,x
    Housekeeping and related services,623,66,8.88,,9.37,,6.5,7.3,7.59,7.92,8.39,9.39,9.96,10.55,11.11,12.77
      Housekeepers and related occupations,6231,19,7.47,,8.36,,5.94,6.49,6.68,6.88,7.28,7.93,8.69,8.97,9.4,x
      Caretakers,6232,47,9.33,,9.77,,7.17,7.97,8.24,8.41,8.83,9.89,10.55,11.04,11.45,x
    Cleaning and housekeeping managers and supervisors,624,22,8.31,,9.72,,6.11,6.86,7.11,7.33,7.84,9.12,10.2,10.81,11.89,x
      Cleaning and housekeeping managers and supervisors,6240,22,8.31,,9.72,,6.11,6.86,7.11,7.33,7.84,9.12,10.2,10.81,11.89,x
Sales and customer service occupations,7,929,8.22,,9.55,,6.19,6.6,6.83,7.06,7.58,8.94,9.88,10.48,11.25,14.07
  Sales occupations,71,602,7.56,,8.82,,6.09,6.45,6.58,6.74,7.1,8.17,8.89,9.34,10.01,12.19
    Sales assistants and retail cashiers,711,454,7.21,,8.25,,6,6.35,6.47,6.58,6.88,7.7,8.36,8.74,9.21,11.08
      Sales and retail assistants,7111,366,7.12,,8.16,,5.98,6.27,6.4,6.51,6.79,7.57,8.24,8.62,9.06,10.92
      Retail cashiers and check-out operators,7112,27,6.92,,7.36,,6.12,6.41,6.53,6.59,6.75,7.1,7.39,7.61,7.84,x
      Telephone salespersons,7113,24,9,,9.94,,6.69,7.48,7.67,7.88,8.36,9.65,10.41,10.77,11.39,x
      Pharmacy and other dispensing assistants,7114,24,7.68,,8.33,,6.38,6.6,6.92,7.04,7.43,7.96,8.42,8.73,9.14,x
      Vehicle and parts salespersons and advisers,7115,13,8.4,,9.17,,6.02,6.65,6.96,7.18,7.8,8.98,9.56,9.79,x,x
    Sales related occupations,712,56,9.25,,11.36,,6.69,7.47,7.67,8,8.52,10.08,11.27,12,12.74,x
      Collector salespersons and credit agents,7121,x,9.52,,10.73,,x,x,x,x,x,x,x,x,x,x
"      Debt, rent and other cash collectors",7122,18,8.56,,9.39,,6.47,7.33,7.47,7.64,8.15,9.17,9.93,10.33,11.04,x
      Roundspersons and van salespersons,7123,6,9.04,,9.86,,x,7.38,7.65,7.81,8.68,9.51,9.85,x,x,x
      Market and street traders and assistants,7124,x,x,,x,,x,x,x,x,x,x,x,x,x,x
      Merchandisers and window dressers,7125,10,10.6,,11.99,,7.13,7.7,8.31,8.45,9.54,11.71,13.05,13.6,x,x
      Sales related occupations n.e.c.,7129,20,9.63,,12.66,,6.83,7.5,7.83,8.1,8.52,10.69,11.96,12.74,13.62,x
    Sales supervisors,713,92,8.69,,9.99,,6.58,7.03,7.3,7.48,8.07,9.49,10.59,11.2,11.71,14.05
      Sales supervisors,7130,92,8.69,,9.99,,6.58,7.03,7.3,7.48,8.07,9.49,10.59,11.2,11.71,14.05
  Customer service occupations,72,327,9.6,,10.93,,6.7,7.52,7.92,8.21,8.9,10.42,11.47,12.35,13.37,16.28
    Customer service occupations,721,268,9.14,,9.86,,6.5,7.33,7.62,7.97,8.51,9.81,10.57,11.06,11.62,13.93
      Call and contact centre occupations,7211,33,8.56,,9.49,,6.49,7.01,7.39,7.63,8.03,9.21,9.97,10.34,10.86,x
      Telephonists,7213,7,8.59,,9.15,,x,7.22,7.44,7.62,8.15,9.41,10.25,10.72,x,x
      Communication operators,7214,13,13.33,,13.57,,8.78,10.65,11.03,11.74,12.53,13.92,15.09,15.99,16.39,x
      Market research interviewers,7215,x,x,,11.12,,x,x,x,x,x,x,x,x,x,x
      Customer service occupations n.e.c.,7219,213,9.08,,9.68,,6.46,7.32,7.61,7.96,8.5,9.7,10.42,10.84,11.38,13.5
    Customer service managers and supervisors,722,59,14.03,,15.76,,8.73,10.06,10.68,11.33,12.65,15.38,17.43,18.73,20.25,x
      Customer service managers and supervisors,7220,59,14.03,,15.76,,8.73,10.06,10.68,11.33,12.65,15.38,17.43,18.73,20.25,x
"Process, plant and machine operatives",8,1284,9.6,,10.42,,6.64,7.43,7.8,8.17,8.84,10.38,11.37,11.97,12.76,15.18
"  Process, plant and machine operatives",81,665,9.49,,10.43,,6.42,7.13,7.5,7.89,8.64,10.43,11.5,12.21,13.22,15.45
    Process operatives,811,229,8.49,,9.45,,6.2,6.74,6.97,7.2,7.82,9.2,10.21,10.79,11.54,14.19
"      Food, drink and tobacco process operatives",8111,136,7.83,,8.66,,6.05,6.47,6.68,6.88,7.28,8.44,9.16,9.67,10.35,12.06
      Glass and ceramics process operatives,8112,5,8.95,,10.14,,x,6.95,7.45,7.82,8.35,9.78,x,x,x,x
      Textile process operatives,8113,12,8.78,,9.83,,6.68,7.15,7.47,7.68,8.14,9.58,10,10.73,x,x
      Chemical and related process operatives,8114,32,9.52,,11.03,,6.21,6.94,7.49,8,8.75,10.76,12.21,13.36,14.56,x
      Rubber process operatives,8115,x,10.09,,10.39,,x,x,x,8.39,9.33,11.16,12.43,x,x,x
      Plastics process operatives,8116,14,9.17,,9.89,,6.76,7.14,7.36,7.64,8.53,10.02,11.01,11.44,11.63,x
      Metal making and treating process operatives,8117,11,11.15,,11.59,,7.9,8.86,9.16,9.45,10.06,12.1,13.23,13.87,14.85,x
      Electroplaters,8118,5,9.51,,9.96,,x,7.57,7.86,7.99,8.49,10.26,11.01,x,x,x
      Process operatives n.e.c.,8119,11,9.84,,10.68,,6.89,8.03,8.42,8.64,9.29,10.78,11.56,12.4,13.37,x
    Plant and machine operatives,812,99,10.39,,11.2,,6.81,7.69,8.04,8.54,9.4,11.29,12.37,13.22,13.89,16.17
      Paper and wood machine operatives,8121,23,9.24,,10.03,,6.67,7.5,7.76,8.09,8.69,10.07,11.07,11.47,11.93,x
      Coal mine operatives,8122,x,15,,17.03,,x,x,x,x,x,x,x,x,x,x
      Quarry workers and related operatives,8123,4,11.73,,14.39,,x,x,10.48,10.67,11.21,12.6,x,x,x,x
      Energy plant operatives,8124,6,11.5,,12.46,,x,7.73,7.85,8.77,10.8,12.5,14.81,x,x,x
      Metal working machine operatives,8125,26,9.72,,10.18,,6.57,7.22,7.47,7.83,8.71,10.61,11.57,12.51,13.19,x
      Water and sewerage plant operatives,8126,10,13.26,,13.19,,8.53,10.15,10.82,11.21,12.3,13.69,14.97,15.35,x,x
      Printing machine assistants,8127,15,10.34,,11.3,,6.7,7.92,8.25,8.71,9.54,11.21,12.17,13.08,14.35,x
      Plant and machine operatives n.e.c.,8129,14,9.99,,11.29,,6.94,7.46,7.87,8.39,9.15,11.04,12.91,13.37,x,x
    Assemblers and routine operatives,813,218,9.55,,10.45,,6.4,7.13,7.57,7.93,8.67,10.46,11.57,12.49,13.43,15.45
      Assemblers (electrical and electronic products),8131,16,8.73,,9.59,,6.36,6.99,7.32,7.84,8.28,9.4,10,10.18,10.55,x
      Assemblers (vehicles and metal goods),8132,43,13.13,,13.15,,8.12,9.67,10.15,10.92,11.4,13.97,14.77,15.17,16.14,x
      Routine inspectors and testers,8133,41,10.75,,11.6,,7.5,8.4,8.76,9.13,9.89,11.91,13.34,14.24,15.06,x
"      Weighers, graders and sorters",8134,5,8.02,,8.93,,x,6.43,7.02,7.23,7.63,8.79,9.72,x,x,x
"      Tyre, exhaust and windscreen fitters",8135,15,7.8,,8.65,,6,6.26,6.44,6.6,7.17,8.54,9.58,10.1,10.43,x
      Sewing machinists,8137,12,7.89,,8.66,,6.18,6.41,6.58,6.74,7.2,8.48,9.23,10.15,10.57,x
      Assemblers and routine operatives n.e.c.,8139,87,8.61,,9.4,,6.19,6.82,7.07,7.4,8.01,9.28,10.3,10.92,11.58,13.45
    Construction operatives,814,119,10.81,,11.63,,7.15,8.34,8.77,9.24,10,11.67,12.82,13.68,14.36,16.53
"      Scaffolders, stagers and riggers",8141,14,13.75,,13.86,,8.94,9.61,10.02,11.03,12.04,14.56,15.29,15.99,16.45,x
      Road construction operatives,8142,18,11.1,,11.66,,8.43,9.14,9.36,9.65,10.34,11.35,12.39,12.83,13.76,x
      Rail construction and maintenance operatives,8143,12,12.94,,14.13,,9.92,10.75,11.11,11.32,12.26,13.53,15.15,15.59,17.06,x
      Construction operatives n.e.c.,8149,75,10,,10.8,,6.66,7.76,8.14,8.5,9.25,10.73,11.84,12.5,13.31,15.42
  Transport and mobile machine drivers and operatives,82,619,9.67,,10.4,,7,7.71,8.05,8.39,9.03,10.35,11.21,11.77,12.44,14.69
    Road transport drivers,821,497,9.4,,9.85,,6.89,7.57,7.95,8.25,8.77,10.01,10.72,11.22,11.78,13.39
      Large goods vehicle drivers,8211,156,9.85,,10.25,,7.71,8.33,8.56,8.82,9.32,10.38,11.1,11.57,11.99,13.38
      Van drivers,8212,230,8.5,,9.24,,6.34,7,7.23,7.47,8,9.27,10.18,10.66,11.11,12.65
      Bus and coach drivers,8213,101,10,,10.49,,7.96,8.57,8.9,9.07,9.41,10.46,11.2,11.74,12.35,14.36
      Taxi and cab drivers and chauffeurs,8214,9,9.13,,10.86,,6.1,6.55,6.98,7.21,7.77,11.63,11.93,12.23,x,x
      Driving instructors,8215,x,12.32,,12.65,,x,x,x,x,x,x,x,x,x,x
