Description,Code,No_jobs,Median,change,Mean,change.1,10,20,25,30,40,60,70,75,80,90
"    Business, finance and related associate professionals",353,662,17.16,1.0,20.56,1.8,11.24,12.77,13.47,14.21,15.59,19.17,21.53,23.1,25,30.87
"      Estimators, valuers and assessors",3531,51,15.59,-2.0,18.37,1.1,11.52,12.92,13.29,13.91,14.92,17.06,18.63,19.54,21.08,x
      Brokers,3532,15,25.54,,30.67,,x,13.62,13.93,14.5,18.21,30.01,x,x,x,x
      Insurance underwriters,3533,22,18.66,1.2,23.57,10.7,14.04,15.34,15.5,15.91,17.39,21,24.13,x,x,x
      Finance and investment analysts and advisers,3534,145,19.29,2.8,22.65,4.9,12.15,13.98,14.8,15.5,17.37,20.97,23.64,25.33,27.61,x
      Taxation experts,3535,23,25.19,10.4,29.39,15.4,16.11,17.95,18.39,19.34,22.36,27.23,31.12,x,x,x
      Importers and exporters,3536,x,16.92,17.4,17.49,20.7,x,x,x,x,x,x,x,x,x,x
      Financial and accounting technicians,3537,38,21.03,-3.0,22.71,-2.9,12.97,15.22,15.58,16.69,19,23.57,25.51,26.11,28.21,x
      Financial accounts managers,3538,132,18.83,3.6,22,2.6,11.69,13.96,14.79,15.38,16.86,20.76,23.32,24.5,26.35,x
      Business and related associate professionals n.e.c.,3539,235,14.88,0.4,16.88,2.4,10.33,11.45,12.01,12.58,13.55,16.01,17.88,19.15,20.2,23.71
"    Sales, marketing and related associate professionals",354,1085,18.59,6.1,22.18,4.6,10.97,12.85,13.8,14.61,16.53,21.08,24.34,26.15,28.49,37.38
      Buyers and procurement officers,3541,60,16.07,5.5,17.35,5.5,11.86,12.77,13.42,13.99,14.88,16.97,18.21,18.97,20.34,x
      Business sales executives,3542,208,15.57,8.0,18.12,5.3,9.58,11.28,11.83,12.45,14.08,17.7,20.01,21.36,23.07,28.29
      Marketing associate professionals,3543,160,14.45,3.7,16.79,4.1,10.35,11.66,12.26,12.72,13.67,15.34,16.84,17.87,18.95,x
      Estate agents and auctioneers,3544,29,11.5,7.3,13.3,7.8,8.92,9.47,9.96,10.06,10.77,12.24,13.23,14.39,x,x
      Sales accounts and business development managers,3545,597,22.99,5.0,26.14,2.6,13.19,15.93,17.27,18.33,20.59,25.57,28.84,31.44,34.37,43.17
      Conference and exhibition managers and organisers,3546,32,13.48,4.9,14.67,4.3,9.83,10.98,11.5,11.94,12.88,14.07,14.76,15.8,16.94,x
    Conservation and environmental associate professionals,355,7,12.3,10.2,12.74,10.5,x,x,x,11.16,11.8,12.62,x,x,x,x
      Conservation and environmental associate professionals,3550,7,12.3,10.2,12.74,10.5,x,x,x,11.16,11.8,12.62,x,x,x,x
    Public services and other associate professionals,356,533,16.23,2.1,17.02,1.4,10.96,12.55,13.2,13.81,15,17.19,18.64,19.39,20.2,22.69
      Public services associate professionals,3561,147,17.73,4.3,18.18,2.2,13.55,15.45,16.04,16.47,16.97,18.65,19.63,20.14,20.85,22.13
      Human resources and industrial relations officers,3562,157,14.16,-1.1,15.49,-3.6,9.85,10.99,11.51,12.04,13.06,15.35,16.81,17.8,19.13,21.26
      Vocational and industrial trainers and instructors,3563,151,15.27,1.7,16.48,2.8,10.95,12.19,12.75,13.29,14.32,16.42,17.47,18.52,19.38,22.88
      Careers advisers and vocational guidance specialists,3564,15,14.06,8.9,15.37,5.6,x,11.84,12.58,12.9,13.34,14.55,17.13,18.37,x,x
      Inspectors of standards and regulations,3565,24,15.93,1.8,20.25,2.9,12.95,13.83,13.87,14.33,15.04,16.46,19.56,x,x,x
      Health and safety officers,3567,38,17.73,3.8,19.22,6.1,12.83,14.52,15.49,16.18,16.99,19.14,20.67,21.29,22.48,x
Administrative and secretarial occupations,4,3163,12,4.0,13.79,2.8,9.18,9.9,10.13,10.47,11.11,12.99,14.28,14.99,16.03,20
  Administrative occupations,41,2576,12.3,3.4,14.08,2.6,9.33,10.03,10.4,10.76,11.37,13.33,14.44,15.33,16.38,20.77
    Administrative occupations: Government and related organisations,411,338,13.24,1.3,13.68,0.4,10.32,10.88,10.9,11.19,12.12,14.18,14.28,14.85,15.45,16.97
      National government administrative occupations,4112,267,13.24,1.5,13.42,0.0,10.3,10.88,10.88,10.97,11.87,14.05,14.28,14.28,15.16,16.57
      Local government administrative occupations,4113,60,13.9,5.8,14.51,4.3,10.51,11.27,11.63,12.12,12.69,14.65,15.44,16.08,16.46,x
      Officers of non-governmental organisations,4114,11,12.89,2.6,17.01,1.3,x,10.83,11.23,11.39,11.62,14.37,x,x,x,x
    Administrative occupations: Finance,412,614,12.49,3.6,14.28,2.5,9.34,10.1,10.49,10.86,11.67,13.4,14.67,15.44,16.43,20.36
      Credit controllers,4121,24,12.93,7.1,13.78,10.0,9.83,10.75,11.26,11.56,12.4,13.67,14.31,14.76,15.43,x
"      Book-keepers, payroll managers and wages clerks",4122,341,13,2.9,14.93,2.9,9.48,10.26,10.77,11.17,12.12,14.29,15.75,16.7,18.18,22.58
      Bank and post office clerks,4123,115,11.41,1.5,12.75,1.6,9.2,9.72,9.99,10.28,10.81,11.99,12.67,13.1,13.63,15.39
      Finance officers,4124,29,13.61,-1.1,16.57,-5.5,10.35,11.3,11.9,12.11,12.69,14.35,15.53,16.22,16.61,x
      Financial administrative occupations n.e.c.,4129,106,11.8,1.5,13.38,2.6,9.11,9.8,10.2,10.44,11.11,12.61,13.68,14.44,15.67,17.88
    Administrative occupations: Records,413,377,11.62,2.9,12.88,3.1,9.4,10,10.23,10.56,11.04,12.35,13.18,13.7,14.51,16.68
      Records clerks and assistants,4131,149,11.26,0.6,12.96,3.3,9.39,9.97,10.23,10.56,10.9,12.17,12.82,13.41,14.51,16.88
      Pensions and insurance clerks and assistants,4132,38,12.33,3.2,12.98,3.1,9.55,10.12,10.46,10.73,11.51,13.14,13.69,14.2,14.82,x
      Stock control clerks and assistants,4133,81,11.26,4.1,12.65,4.7,9.26,9.75,9.99,10.15,10.76,11.96,12.71,13.14,13.76,x
      Transport and distribution clerks and assistants,4134,62,12.67,3.3,13.33,2.6,9.57,10.41,10.83,11.23,11.84,13.4,14.39,14.82,15.55,x
      Library clerks and assistants,4135,23,11.03,3.0,11.71,3.0,9.81,10.16,10.21,10.36,10.7,11.38,11.89,12.03,12.26,x
      Human resources administrative occupations,4138,25,11.97,4.1,12.51,-3.1,9.57,10.05,10.34,10.59,11.2,12.5,13.48,13.74,14.31,x
    Other administrative occupations,415,1001,11.64,3.9,13.72,3.4,9.02,9.8,10,10.2,10.83,12.73,14.13,15.06,16.47,23.11
      Sales administrators,4151,71,11.18,5.7,12.19,4.2,8.93,9.5,9.95,10.07,10.55,11.82,12.61,12.86,13.52,x
      Other administrative occupations n.e.c.,4159,930,11.72,4.2,13.86,3.3,9.05,9.81,10,10.21,10.84,12.82,14.29,15.33,16.77,24.1
    Administrative occupations: Office managers and supervisors,416,247,14.99,0.8,17.11,1.7,10,11.37,12.01,12.65,13.77,16.35,18.39,19.48,21.07,25.53
      Office managers,4161,205,15.57,1.6,17.68,2.0,10,11.62,12.27,13.03,14.21,16.94,19.23,20.28,21.9,26.42
      Office supervisors,4162,42,13.01,-2.2,14.44,1.2,9.83,10.81,11.2,11.41,12.35,13.93,14.74,15.29,16.13,x
  Secretarial and related occupations,42,587,10.78,4.1,12.39,3.2,8.91,9.22,9.47,9.73,10.11,11.52,12.46,13.05,14,17.27
    Secretarial and related occupations,421,587,10.78,4.1,12.39,3.2,8.91,9.22,9.47,9.73,10.11,11.52,12.46,13.05,14,17.27
      Medical secretaries,4211,39,11.54,3.0,11.72,1.6,9.88,10.48,10.79,10.81,11.01,x,12.35,12.36,12.51,x
      Legal secretaries,4212,24,11.86,8.4,12.92,4.5,9.45,10.22,10.4,10.7,11.25,12.41,13.19,13.9,14.88,x
      School secretaries,4213,22,10.96,4.0,11.83,4.3,9.47,9.87,10.09,10.26,10.51,11.55,12.06,12.57,13.04,x
      Company secretaries,4214,16,12.18,0.4,14.16,-12.7,8.94,9.57,9.96,10.25,10.96,12.79,14.15,14.52,x,x
      Personal assistants and other secretaries,4215,215,12.43,2.1,14.89,2.7,9,9.87,10.06,10.49,11.37,13.72,15.36,16.59,17.59,21.16
      Receptionists,4216,251,9.84,3.6,10.45,4.5,8.72,8.95,9.01,9.16,9.48,10.11,10.73,11.11,11.58,13.1
      Typists and related keyboard occupations,4217,20,10.51,5.6,11.49,5.3,9.03,9.47,9.69,9.89,10.07,10.76,11.39,11.75,x,x
Skilled trades occupations,5,1703,12.74,5.8,13.99,4.8,8.91,9.72,10.06,10.59,11.6,14,15.4,16.23,17.14,19.91
  Skilled agricultural and related trades,51,100,10.8,3.7,11.46,5.5,8.98,9.44,9.65,9.86,10.22,11.32,12,12.47,12.94,14.68
    Agricultural and related trades,511,100,10.8,3.7,11.46,5.5,8.98,9.44,9.65,9.86,10.22,11.32,12,12.47,12.94,14.68
      Farmers,5111,8,11,1.3,12.66,5.3,x,9.64,9.93,10,10.17,11.77,13.53,x,x,x
      Horticultural trades,5112,x,10.43,6.1,11.2,1.8,x,x,x,9.71,9.87,11.18,x,x,x,x
      Gardeners and landscape gardeners,5113,38,10.62,3.3,11.11,4.3,8.93,9.36,9.5,9.82,10.2,11.13,11.74,12.01,12.62,x
      Groundsmen and greenkeepers,5114,39,10.48,3.5,11.16,5.7,8.95,9.37,9.59,9.78,10.01,11.13,11.6,12,12.46,x
      Agricultural and fishing trades n.e.c.,5119,11,12.22,10.8,13.03,9.2,x,10.36,10.77,10.88,11.55,13.38,13.92,14.18,x,x
"  Skilled metal, electrical and electronic trades",52,879,14.62,5.5,15.46,5.3,9.95,11.3,11.94,12.47,13.51,15.83,17.1,17.85,18.84,21.86
"    Metal forming, welding and related trades",521,62,13.05,8.8,14.01,11.8,9.52,10.98,11.29,11.77,12.56,13.8,14.68,15.3,16.15,x
      Smiths and forge workers,5211,x,9.25,,10.01,,x,x,x,x,x,x,x,x,x,x
"      Moulders, core makers and die casters",5212,x,11.54,,12.33,-0.6,x,x,x,x,x,x,x,x,x,x
      Sheet metal workers,5213,9,12.12,9.7,13.48,4.9,x,10.03,10.47,10.66,11.4,13,x,x,x,x
"      Metal plate workers, and riveters",5214,x,15.8,17.6,16.16,6.4,x,x,x,x,x,x,x,x,x,x
      Welding trades,5215,43,12.99,8.3,13.47,11.8,9.61,11,11.43,11.83,12.5,13.73,14.29,14.77,15.29,x
      Pipe fitters,5216,x,16.89,17.5,19.59,27.3,x,x,x,14.44,15.58,x,x,x,x,x
"    Metal machining, fitting and instrument making trades",522,361,14.66,6.6,15.68,5.8,9.9,11.07,11.71,12.3,13.5,15.94,17.36,18.27,19.23,22.68
      Metal machining setters and setter-operators,5221,56,13.81,6.2,14.17,3.5,10,11.11,11.68,12,12.79,14.56,15.39,15.77,16.29,x
"      Tool makers, tool fitters and markers-out",5222,8,14.97,4.1,16.67,6.0,x,x,13.32,13.69,14.45,15.58,16.2,x,x,x
      Metal working production and maintenance fitters,5223,282,15,6.3,16.02,6.2,9.77,11,11.68,12.41,13.63,16.55,17.99,18.93,19.74,23.55
      Precision instrument makers and repairers,5224,10,13.69,8.2,14.5,5.2,x,10.81,11.33,11.72,12.76,14.63,15.91,x,x,x
      Air-conditioning and refrigeration engineers,5225,x,13.49,-0.2,14.28,1.7,x,x,x,11.47,12.07,14.64,x,x,x,x
    Vehicle trades,523,163,13.13,6.0,13.92,5.8,9.19,10.47,11.04,11.57,12.41,14,15.02,15.69,16.42,18.83
"      Vehicle technicians, mechanics and electricians",5231,124,13,8.0,13.49,4.9,9.02,10.29,10.81,11.31,12.2,13.93,14.79,15.53,16.22,17.95
      Vehicle body builders and repairers ,5232,21,12.91,8.3,12.99,8.9,9.18,10.39,11.16,11.62,12.06,13.25,14,14.44,14.96,x
      Vehicle paint technicians,5234,x,13.25,9.4,13.41,12.5,x,x,11.92,12.51,12.85,13.9,x,x,x,x
      Aircraft maintenance and related trades,5235,x,19.85,18.0,22.46,22.0,x,x,x,x,18.92,x,x,x,x,x
      Boat and ship builders and repairers,5236,x,14.06,16.1,14.13,1.8,x,x,x,x,x,14.5,x,x,x,x
      Rail and rolling stock builders and repairers,5237,x,19.76,-22.5,22.04,-1.4,x,x,x,15.67,16.05,26.46,x,x,x,x
    Electrical and electronic trades,524,254,15.74,5.0,16.08,3.2,10.5,12.02,12.71,13.38,14.65,16.8,17.82,18.71,19.46,21.98
      Electricians and electrical fitters,5241,128,15.58,5.7,15.55,3.6,10,11.92,12.39,13,14.42,16.55,17.49,17.99,18.92,20.99
      Telecommunications engineers,5242,14,16.17,-3.8,17.63,-1.0,x,13.48,13.98,14.7,15.24,17.32,18.66,19.07,x,x
"      TV, video and audio engineers",5244,x,12.3,1.3,12.2,-2.9,x,x,x,x,x,12.68,x,x,x,x
      IT engineers,5245,12,15,-0.9,16.24,-1.8,x,11.15,11.35,12.06,13.47,15.66,17.69,x,x,x
      Electrical and electronic trades n.e.c.,5249,96,16.22,5.5,16.71,4.9,11.1,12.51,13.18,13.96,15.09,17.19,18.75,19.35,20.5,23.26
"    Skilled metal, electrical and electronic trades supervisors",525,39,17.45,6.0,18.21,5.0,12.42,14.27,15.07,15.72,16.5,18.01,19.24,20.19,21.63,x
"      Skilled metal, electrical and electronic trades supervisors",5250,39,17.45,6.0,18.21,5.0,12.42,14.27,15.07,15.72,16.5,18.01,19.24,20.19,21.63,x
  Skilled construction and building trades,53,300,13.7,8.6,14.38,10.1,9.36,10.65,11.21,11.72,12.67,14.54,15.63,16.27,17.12,19.32
    Construction and building trades,531,216,13.39,9.1,13.82,9.8,9.3,10.39,11,11.41,12.43,14.18,15.07,15.59,16.27,18.23
      Steel erectors,5311,x,12.58,1.2,13.33,9.0,x,x,x,x,12.4,13.18,x,x,x,x
      Bricklayers and masons,5312,14,13.99,19.4,14.1,20.4,x,10.17,11.22,11.98,13.16,14.13,14.96,15.6,x,x
"      Roofers, roof tilers and slaters",5313,12,11.85,3.2,12.4,4.4,x,9.47,x,10.09,11.05,12.34,13.19,13.67,x,x
      Plumbers and heating and ventilating engineers,5314,56,15,6.2,15.18,10.4,10,11.98,12.66,13.59,14.37,15.85,16.71,17.18,17.65,x
      Carpenters and joiners,5315,75,13.23,9.4,13.42,10.6,9.5,10.6,11.09,11.5,12.47,13.99,14.89,15.2,15.64,x
"      Glaziers, window fabricators and fitters",5316,19,11,15.7,11.63,6.1,8.98,9.51,9.84,10,10.54,11.29,12,12.78,13.26,x
      Construction and building trades n.e.c.,5319,36,12.5,2.3,14.14,6.0,9.27,10.19,10.69,11.02,11.61,13.46,14.25,15.03,16.18,x
    Building finishing trades,532,37,12.04,5.5,12.9,9.3,8.9,9.57,10.16,10.5,11.29,12.78,13.61,14.01,15.02,x
      Plasterers,5321,7,13.01,1.4,12.97,-1.0,x,x,x,10.95,11.98,13.63,x,x,x,x
      Floorers and wall tilers,5322,9,11.43,6.6,12.9,6.8,x,8.91,9.21,9.98,10.77,12.49,13.37,x,x,x
      Painters and decorators,5323,21,12.09,10.1,12.87,14.0,8.91,10,10.44,10.91,11.41,12.69,13.45,13.72,14.02,x
    Construction and building trades supervisors,533,46,17.15,10.5,17.93,7.3,12.71,14.17,14.5,15,16.19,18.02,18.94,19.87,20.87,x
      Construction and building trades supervisors,5330,46,17.15,10.5,17.93,7.3,12.71,14.17,14.5,15,16.19,18.02,18.94,19.87,20.87,x
"  Textiles, printing and other skilled trades",54,425,9.84,1.3,10.67,-1.1,7.75,8.91,8.91,9,9.38,10.3,10.98,11.28,11.88,13.73
    Textiles and garments trades,541,18,10,10.3,11.23,10.4,7.84,x,8.91,9.1,9.49,10.77,11.24,11.91,x,x
      Weavers and knitters,5411,x,10.91,2.3,11.84,15.1,x,x,x,x,x,x,x,x,x,x
      Upholsterers,5412,x,10.83,22.0,11.01,17.2,x,x,x,9.25,9.97,11.14,x,x,x,x
      Footwear and leather working trades,5413,x,9.41,-4.9,11.01,-3.5,x,x,x,8.92,9.11,10,x,x,x,x
      Tailors and dressmakers,5414,x,10,,12.39,6.0,x,x,x,x,x,x,x,x,x,x
"      Textiles, garments and related trades n.e.c.",5419,x,9.27,24.5,10.43,21.9,x,x,x,x,x,x,x,x,x,x
    Printing trades,542,27,11.52,0.9,12.45,2.2,8.91,9.22,9.68,9.86,10.68,12.12,13.68,14.07,14.8,x
      Pre-press technicians,5421,x,12.35,-10.4,12.15,-16.9,x,x,x,x,x,x,x,x,x,x
      Printers,5422,16,11.98,2.5,13.32,5.9,8.95,9.8,10.14,10.72,11.36,13.36,14.36,15.07,x,x
      Print finishing and binding workers,5423,9,9.99,-0.8,10.89,-1.0,x,8.92,9.19,9.29,9.72,10.47,11.67,x,x,x
    Food preparation and hospitality trades,543,352,9.64,1.0,10.32,-2.6,7.59,8.78,8.91,8.94,9.25,10.08,10.75,11,11.36,12.79
      Butchers,5431,33,10.88,-0.2,11.56,2.8,8.91,9.41,9.65,10,10.48,11.06,11.95,12.24,12.5,x
      Bakers and flour confectioners,5432,18,10.62,7.0,11.03,8.0,8.93,9.18,9.35,9.5,9.89,10.97,11.17,11.53,x,x
      Fishmongers and poultry dressers,5433,x,9.66,4.5,9.83,4.2,x,x,x,x,9.51,10.04,x,x,x,x
      Chefs,5434,184,9.2,-1.0,10.04,-6.9,7.21,8,8.41,8.84,8.91,9.79,10.4,10.82,11.17,12.74
      Cooks,5435,59,9.65,4.3,9.97,4.3,8.91,8.96,9.02,9.12,9.4,9.89,10.27,10.5,10.77,x
      Catering and bar managers,5436,54,10,0.0,10.51,-3.1,8,8.82,9,9.2,9.63,10.41,11,11.3,11.77,x
    Other skilled trades,544,28,11.3,7.9,12.76,10.1,8.91,9.16,9.51,9.95,10.34,11.67,13.17,13.66,14.96,x
"      Glass and ceramics makers, decorators and finishers",5441,x,10.85,0.4,11.72,-0.4,x,x,x,x,x,11.33,x,x,x,x
      Furniture makers and other craft woodworkers,5442,10,11.46,13.1,13.19,21.7,x,9.86,10,10.34,10.91,12.19,13.01,x,x,x
      Florists,5443,x,9.05,7.4,9.33,12.7,x,x,x,x,x,9.19,x,x,x,x
      Other skilled trades n.e.c.,5449,12,11.59,0.1,13.33,4.4,x,9.84,10.19,10.34,11.3,12.49,14.81,15.62,x,x
"Caring, leisure and other service occupations",6,2543,10.37,2.8,11.26,3.6,8.91,9.22,9.43,9.61,9.98,10.97,11.68,12.13,12.72,14.73
  Caring personal service occupations,61,2205,10.43,2.8,11.24,3.4,8.99,9.3,9.5,9.68,10,11,11.72,12.15,12.71,14.64
    Childcare and related personal services,612,784,10.24,3.0,10.84,4.3,8.95,9.28,9.5,9.68,9.98,10.66,11.29,11.62,11.97,13.52
      Nursery nurses and assistants,6121,185,9.53,5.9,10.18,8.2,8.55,8.91,8.97,9.02,9.22,9.94,10.44,10.89,11.3,12.71
      Childminders and related occupations,6122,25,11.4,6.5,12.13,4.3,9,9.43,9.66,9.97,10.58,12,12.95,13.53,14.22,x
      Playworkers,6123,38,9.97,6.1,10.2,6.9,8.91,8.98,9.07,9.33,9.75,10.17,10.82,11.01,11.27,x
      Teaching assistants,6125,365,10.46,2.9,11.17,3.5,9.2,9.65,9.8,9.92,10.19,11.07,11.6,11.86,12.24,14.03
      Educational support assistants,6126,171,10.35,2.7,10.88,1.7,9.17,9.62,9.79,9.84,10.09,10.64,11.25,11.54,11.77,13.05
    Animal care and control services,613,54,10.58,12.5,11,8.6,8.88,8.99,9.38,9.54,10,11.2,11.98,12.27,12.63,x
      Veterinary nurses,6131,17,11.83,11.7,11.71,6.6,8.91,9.59,10.12,10.5,11.33,12.31,12.85,13.2,13.36,x
      Pest control officers,6132,x,11.71,5.4,12.44,8.4,x,x,x,x,10.8,12.57,x,x,x,x
      Animal care services occupations n.e.c.,6139,32,10,11.0,10.39,8.5,8.36,8.91,8.99,9.26,9.58,10.42,11,11.4,11.84,x
    Caring personal services,614,1368,10.62,2.2,11.44,2.8,9,9.31,9.5,9.69,10.04,11.2,12.04,12.53,13.21,15.28
      Nursing auxiliaries and assistants,6141,427,11.04,1.2,11.76,1.8,9.2,9.64,9.89,10,10.55,11.74,12.5,13.06,13.69,15.53
      Ambulance staff (excluding paramedics),6142,28,11.97,0.0,13.62,5.6,9.21,10,10.2,10.74,11.47,13.17,15.21,16.11,17.19,x
      Dental nurses,6143,50,10.5,6.4,11.03,8.5,8.9,9.2,9.41,9.5,10,11,11.73,12.11,12.5,x
      Houseparents and residential wardens,6144,15,12.58,2.7,13.21,0.8,9.27,9.97,10.25,10.51,11.31,13.35,14.46,15.19,16.13,x
      Care workers and home carers,6145,738,10.19,2.0,11.11,3.1,8.95,9.18,9.3,9.47,9.79,10.8,11.55,12.09,12.78,14.88
      Senior care workers,6146,76,10.93,2.3,11.57,2.5,9.32,9.76,9.94,10.1,10.49,11.36,11.99,12.48,13.15,14.32
      Care escorts,6147,15,9.81,3.4,9.99,6.1,8.91,9.08,9.15,9.25,9.59,9.91,10.21,10.43,10.9,x
"      Undertakers, mortuary and crematorium assistants",6148,19,11.25,-11.9,12.65,-2.5,9.41,10,10.28,10.53,10.93,12.65,13.68,14.19,14.97,x
"  Leisure, travel and related personal service occupations",62,338,10,3.8,11.41,4.9,7.66,8.83,8.91,9.02,9.5,10.57,11.44,11.97,12.75,15.24
    Leisure and travel services,621,108,10.81,6.7,13.16,6.2,7.4,8.84,9,9.33,10,11.76,13.52,14.49,15.97,19.17
      Sports and leisure assistants,6211,46,9.81,1.8,10.26,-3.9,6.91,7.81,8.36,8.73,9.13,10.2,10.76,10.98,11.4,x
      Travel agents,6212,18,10.09,5.9,11.26,3.4,7.42,8.61,8.9,8.99,9.5,11.18,12.37,12.96,13.28,x
      Air travel assistants,6214,9,10.61,1.4,11.17,-3.9,x,8.95,9.21,9.48,9.81,11.44,12.52,12.91,x,x
      Rail travel assistants,6215,27,17.49,4.0,18.14,1.8,12.57,13.93,14.84,15.55,16.57,18.66,19.86,20.73,21.17,x
      Leisure and travel service occupations n.e.c.,6219,8,9.78,-2.2,10.89,-12.3,x,7.56,8.89,9,9.32,10.34,11.24,11.39,x,x
    Hairdressers and related services,622,82,8.91,5.7,9.55,10.0,6.92,7.74,8,8.25,8.63,9,9.5,9.75,10,11.17
      Hairdressers and barbers,6221,52,8.91,9.3,9.82,16.8,6.57,7.73,8.01,8.32,x,9,9.56,9.94,10.09,x
      Beauticians and related occupations,6222,30,8.72,0.0,9.04,-0.1,7.14,7.74,7.94,8.21,8.44,8.93,9.22,9.5,9.86,x
    Housekeeping and related services,623,104,10.25,1.6,11.13,1.5,8.91,9.22,9.46,9.6,9.91,10.78,11.49,11.96,12.38,13.65
      Housekeepers and related occupations,6231,36,9.71,4.7,10.34,-1.5,7.99,8.91,8.97,9.02,9.3,9.91,10.42,10.77,11.44,x
      Caretakers,6232,68,10.62,2.1,11.52,2.9,9.2,9.6,9.78,9.96,10.21,11.27,11.88,12.32,12.67,14.34
    Cleaning and housekeeping managers and supervisors,624,45,10.29,2.9,11.04,1.6,8.89,9.14,9.25,9.51,9.89,10.81,11.55,11.77,12.28,x
      Cleaning and housekeeping managers and supervisors,6240,45,10.29,2.9,11.04,1.6,8.89,9.14,9.25,9.51,9.89,10.81,11.55,11.77,12.28,x
Sales and customer service occupations,7,1973,10,5.1,11.38,4.0,8.46,8.91,9.02,9.22,9.5,10.43,11.27,11.99,12.85,14.75
  Sales occupations,71,1435,9.81,5.4,10.92,5.9,8.26,8.91,9,9.15,9.41,10.05,10.79,11.36,12.34,13.9
    Sales assistants and retail cashiers,711,1293,9.67,4.5,10.74,6.1,8.09,8.91,8.97,9.1,9.33,10,10.62,11.14,12.05,13.65
      Sales and retail assistants,7111,1111,9.64,4.5,10.82,6.2,7.81,8.91,8.92,9.01,9.31,10,10.79,11.47,12.56,13.91
      Retail cashiers and check-out operators,7112,94,9.79,5.3,10,2.0,8.91,9.3,9.3,9.31,9.37,10,10.08,10.31,10.49,11.21
      Telephone salespersons,7113,8,10.1,1.0,10.94,3.3,x,9.24,9.53,9.58,9.78,10.93,11.32,11.72,x,x
      Pharmacy and other dispensing assistants,7114,66,9.55,1.2,9.75,2.6,8.91,9,9.07,9.16,9.38,9.91,10.01,10.01,10.07,10.7
      Vehicle and parts salespersons and advisers,7115,14,10.8,14.7,12.48,19.4,9.2,9.58,9.82,10.02,10.39,11.13,11.89,12.13,x,x
    Sales related occupations,712,55,10.46,5.1,11.88,5.6,8.91,9,9.22,9.43,9.93,11.18,12,12.48,13.02,x
      Collector salespersons and credit agents,7121,x,10.22,-9.3,11.11,0.4,x,x,x,x,x,x,x,x,x,x
"      Debt, rent and other cash collectors",7122,14,10.63,9.9,11.17,10.1,8.91,9.08,9.39,9.61,10.2,11.27,11.68,12.22,x,x
      Roundspersons and van salespersons,7123,x,10.36,1.0,11.01,4.1,x,x,x,9.15,9.53,11.31,x,x,x,x
      Market and street traders and assistants,7124,x,9.48,8.7,10.66,15.7,x,x,x,x,x,x,x,x,x,x
      Merchandisers and window dressers,7125,9,10.07,-3.2,12.22,-1.0,x,8.91,8.93,9.02,9.4,11.2,13.57,13.8,x,x
      Sales related occupations n.e.c.,7129,26,10.45,5.9,12.37,7.3,8.91,9.13,9.36,9.48,9.83,11.1,12.01,12.43,13,x
    Sales supervisors,713,87,10.59,-4.1,12.3,2.2,9.19,9.73,9.99,10.1,10.34,11.37,12.5,13.2,14.02,x
      Sales supervisors,7130,87,10.59,-4.1,12.3,2.2,9.19,9.73,9.99,10.1,10.34,11.37,12.5,13.2,14.02,x
  Customer service occupations,72,538,10.62,1.7,12.38,1.1,8.91,9.01,9.29,9.5,10.02,11.44,12.41,13.13,14.1,17.26
    Customer service occupations,721,471,10.41,2.6,11.72,2.3,8.86,8.93,9.11,9.38,9.9,10.92,11.83,12.35,12.98,15.6
      Call and contact centre occupations,7211,44,10.36,4.6,11.06,1.1,8.91,8.99,9.28,9.56,9.95,10.86,11.51,11.75,12.14,x
      Telephonists,7213,6,10.4,13.5,11.35,13.2,x,8.98,x,9.08,9.77,11,12.03,x,x,x
      Communication operators,7214,14,13.76,1.7,13.95,-2.1,9.38,10.68,11.4,12.02,12.67,14.54,15.64,15.85,16.6,x
      Market research interviewers,7215,5,10.05,0.5,12.78,10.4,x,x,x,9.63,9.92,10.33,x,x,x,x
      Customer service occupations n.e.c.,7219,403,10.33,1.8,11.7,2.6,8.8,8.91,9.08,9.38,9.82,10.85,11.76,12.29,12.93,15.5
    Customer service managers and supervisors,722,67,15.02,3.9,16.2,1.8,10.03,11.41,11.92,12.46,13.78,16.07,17.68,18.52,19.94,23.26
      Customer service managers and supervisors,7220,67,15.02,3.9,16.2,1.8,10.03,11.41,11.92,12.46,13.78,16.07,17.68,18.52,19.94,23.26
"Process, plant and machine operatives",8,1327,11.5,5.2,12.9,5.5,8.94,9.45,9.77,10.04,10.79,12.42,13.45,14.15,14.94,17.64
"  Process, plant and machine operatives",81,632,11.27,4.2,12.47,4.2,8.91,9.34,9.6,9.94,10.5,12.19,13.31,14.03,14.85,17.39
    Process operatives,811,222,10.66,3.9,11.95,4.3,8.91,9.21,9.36,9.6,10.04,11.39,12.39,12.99,13.86,16.59
"      Food, drink and tobacco process operatives",8111,143,10.08,1.6,11.01,2.6,8.91,9.11,9.24,9.36,9.75,10.7,11.35,11.89,12.44,14.12
      Glass and ceramics process operatives,8112,6,10.59,21.1,11.38,17.3,x,9.07,9.26,9.47,10.26,11.25,11.63,x,x,x
      Textile process operatives,8113,10,9.87,0.4,11.03,-2.8,x,8.91,9.1,9.15,9.49,10.28,11.6,12.23,x,x
      Chemical and related process operatives,8114,27,14.18,1.4,15.97,4.7,9.69,10.67,11.2,11.54,12.96,15.63,17.61,19.02,19.88,x
