Description,Code,No_jobs,Median,change,Mean,change.1,10,20,25,30,40,60,70,75,80,90
    Agricultural and related trades,511,82,18206,,19693,,13274,14890,15418,16000,17109,19324,20770,22005,23465,x
      Farmers,5111,x,24727,,29111,,x,x,x,x,24169,x,x,x,x,x
      Horticultural trades,5112,x,x,,17610,,x,x,x,x,x,x,x,x,x,x
      Gardeners and landscape gardeners,5113,39,18035,,19076,,x,14754,15668,16015,16903,19110,20517,21316,x,x
      Groundsmen and greenkeepers,5114,32,17970,,19450,,13573,14867,15172,15604,16810,19126,20433,21204,x,x
      Agricultural and fishing trades n.e.c.,5119,x,18160,,20556,,x,x,x,17015,17954,20559,x,x,x,x
"  Skilled metal, electrical and electronic trades",52,871,27174,,28654,,16713,20062,21426,22682,24915,29525,32245,33932,36049,41923
"    Metal forming, welding and related trades",521,68,25447,,27233,,16561,19208,20337,21402,23054,28417,30419,32833,35075,x
      Smiths and forge workers,5211,x,18070,,20843,,x,x,x,x,x,x,x,x,x,x
"      Moulders, core makers and die casters",5212,x,18636,,19226,,x,x,x,x,x,x,x,x,x,x
      Sheet metal workers,5213,12,25479,,25263,,x,17820,19792,21334,22693,28197,29036,29804,x,x
"      Metal plate workers, and riveters",5214,9,26026,,29544,,x,22024,22819,23599,24675,29384,x,x,x,x
      Welding trades,5215,38,24910,,26978,,16947,19207,20063,20866,22714,27812,30196,32566,34507,x
      Pipe fitters,5216,x,x,,x,,x,x,x,x,x,x,x,x,x,x
"    Metal machining, fitting and instrument making trades",522,334,26572,,28050,,15786,19132,20594,21840,24093,28858,31910,33477,35475,41299
      Metal machining setters and setter-operators,5221,55,24296,,25763,,16294,18982,19966,20800,22628,26506,28516,30515,32943,x
"      Tool makers, tool fitters and markers-out",5222,9,26236,,27030,,x,18895,19930,22109,24332,27456,29624,x,x,x
      Metal working production and maintenance fitters,5223,253,26931,,28376,,15384,19079,20601,21921,24337,29259,32222,33950,35984,42176
      Precision instrument makers and repairers,5224,11,29219,,30836,,x,20979,22330,23118,26371,31888,33447,x,x,x
      Air-conditioning and refrigeration engineers,5225,6,32758,,31780,,x,x,25565,26181,28883,32954,x,x,x,x
    Vehicle trades,523,143,24534,,26199,,15600,18619,19804,20800,22838,26637,29400,30955,32700,38116
"      Vehicle technicians, mechanics and electricians",5231,90,24111,,25519,,15008,17721,18916,19915,22306,26004,28881,30120,32012,37499
      Vehicle body builders and repairers ,5232,23,23092,,23781,,16626,18684,19245,20523,21685,24234,26203,27030,28279,x
      Vehicle paint technicians,5234,x,24415,,24889,,x,19182,19934,20310,23895,25978,27138,x,x,x
      Aircraft maintenance and related trades,5235,10,31560,,32389,,x,22957,24779,26937,28710,33728,36478,x,x,x
      Boat and ship builders and repairers,5236,8,26770,,29076,,x,21874,22249,22488,24630,29400,x,x,x,x
      Rail and rolling stock builders and repairers,5237,x,33480,,35767,,x,x,x,x,30336,38903,x,x,x,x
    Electrical and electronic trades,524,268,28878,,29814,,18620,22217,23309,24591,26586,30541,33227,34986,36830,42131
      Electricians and electrical fitters,5241,110,29065,,29821,,18978,22468,23328,25108,27250,30722,33371,34944,36575,x
      Telecommunications engineers,5242,41,28072,,29743,,22669,24378,25038,25481,26466,29750,31715,33243,35945,x
"      TV, video and audio engineers",5244,x,x,,24926,,x,x,x,x,20272,x,x,x,x,x
      IT engineers,5245,12,26885,,29078,,x,17915,19181,20829,23941,30499,33524,x,x,x
      Electrical and electronic trades n.e.c.,5249,102,28943,,30103,,18057,21514,22776,24039,26119,30716,33916,35510,37697,x
"    Skilled metal, electrical and electronic trades supervisors",525,58,31453,,34440,,20543,24129,25841,27087,29039,33965,38546,39954,42524,x
"      Skilled metal, electrical and electronic trades supervisors",5250,58,31453,,34440,,20543,24129,25841,27087,29039,33965,38546,39954,42524,x
  Skilled construction and building trades,53,304,23954,,25757,,15485,18561,19695,20556,22186,25844,28185,29876,31594,37748
    Construction and building trades,531,221,23637,,25152,,15263,18238,19293,20315,22000,25516,27623,29168,30640,36606
      Steel erectors,5311,x,24819,,26208,,x,x,x,x,22334,x,x,x,x,x
      Bricklayers and masons,5312,18,22452,,23420,,15526,18150,19968,20580,21477,23574,24690,25747,x,x
"      Roofers, roof tilers and slaters",5313,11,21977,,22024,,x,18220,19112,19213,20815,22593,24158,24617,x,x
      Plumbers and heating and ventilating engineers,5314,56,27792,,28594,,17064,21351,22060,23070,25573,29911,32632,33976,35761,x
      Carpenters and joiners,5315,80,22565,,23304,,14997,17639,18628,19625,21359,24392,26348,27118,28117,x
"      Glaziers, window fabricators and fitters",5316,21,19449,,20613,,14434,16155,17183,17415,18228,20957,22678,23427,24269,x
      Construction and building trades n.e.c.,5319,31,25441,,28665,,15084,19150,20126,21279,23580,27150,30854,33391,36752,x
    Building finishing trades,532,44,21485,,23010,,14716,17598,18613,19563,20230,22832,24566,25416,26515,x
      Plasterers,5321,9,21405,,21422,,x,17639,17938,19508,19919,22009,22847,x,x,x
      Floorers and wall tilers,5322,7,21382,,23015,,x,18477,19666,19757,20108,23321,x,x,x,x
      Painters and decorators,5323,28,21524,,23499,,14505,17535,18470,18973,20313,22900,24892,26349,26962,x
    Construction and building trades supervisors,533,39,31109,,32303,,20249,23453,24788,26644,28282,33062,36015,38488,40194,x
      Construction and building trades supervisors,5330,39,31109,,32303,,20249,23453,24788,26644,28282,33062,36015,38488,40194,x
"  Textiles, printing and other skilled trades",54,305,18688,,20602,,12480,14560,15171,15842,17272,20343,22283,23690,25372,30594
    Textiles and garments trades,541,20,19369,,20068,,12193,14006,14475,15107,17817,21435,23148,24651,25704,x
      Weavers and knitters,5411,x,20635,,20053,,x,x,x,x,19185,21071,x,x,x,x
      Upholsterers,5412,7,20462,,19813,,x,x,15590,16105,18373,21530,x,x,x,x
      Footwear and leather working trades,5413,x,17918,,20640,,x,x,14281,15041,15717,x,x,x,x,x
      Tailors and dressmakers,5414,x,14295,,18645,,x,x,x,x,x,x,x,x,x,x
"      Textiles, garments and related trades n.e.c.",5419,x,x,,21228,,x,x,x,x,x,x,x,x,x,x
    Printing trades,542,47,22787,,24805,,13930,16375,17235,18209,20260,25296,28708,30000,32387,x
      Pre-press technicians,5421,x,21614,,22372,,x,x,x,18668,19971,23165,x,x,x,x
      Printers,5422,26,25379,,27065,,14548,17109,18326,19918,22295,28236,31193,32630,x,x
      Print finishing and binding workers,5423,16,19919,,21928,,13552,15845,16434,16873,18358,22124,24050,26856,x,x
    Food preparation and hospitality trades,543,201,17803,,19383,,12081,14034,14785,15471,16701,19439,20928,21891,23514,27863
      Butchers,5431,23,17575,,18396,,12643,14550,14957,15374,16536,18813,20280,20839,x,x
      Bakers and flour confectioners,5432,23,17062,,17988,,12990,14299,14754,15186,16119,18183,19687,20120,20920,x
      Fishmongers and poultry dressers,5433,x,14514,,16595,,x,x,x,x,x,x,x,x,x,x
      Chefs,5434,83,18062,,19813,,11949,14644,15463,15991,17100,19886,21294,22694,24268,x
      Cooks,5435,25,15102,,16585,,x,x,12719,13225,13746,16060,x,x,x,x
      Catering and bar managers,5436,45,19579,,21517,,12574,14791,15863,16428,17974,21018,23441,24597,26066,x
    Other skilled trades,544,37,20138,,22175,,13287,15147,x,16852,18801,21469,23496,25454,x,x
"      Glass and ceramics makers, decorators and finishers",5441,x,16469,,17776,,x,x,14312,14636,15485,17401,x,x,x,x
      Furniture makers and other craft woodworkers,5442,13,19691,,20631,,x,15601,16609,17763,19091,20483,21498,21946,x,x
      Florists,5443,x,13357,,14380,,x,x,x,x,x,x,x,x,x,x
      Other skilled trades n.e.c.,5449,17,23388,,25634,,x,x,x,19141,20834,25639,x,x,x,x
"Caring, leisure and other service occupations",6,966,17154,,18282,,11139,12883,13642,14431,15812,18697,20384,21445,22559,26725
  Caring personal service occupations,61,759,16976,,17773,,11199,12905,13585,14341,15691,18388,19944,20859,21904,25167
    Childcare and related personal services,612,207,15444,,16490,,10810,12155,12627,13035,14154,16778,18222,19126,19995,22930
      Nursery nurses and assistants,6121,71,14349,,15562,,10153,11690,12282,12646,13323,15677,17260,18260,19112,x
      Childminders and related occupations,6122,7,16183,,18637,,x,12179,12547,13095,14663,17417,x,x,x,x
      Playworkers,6123,6,15744,,16668,,x,x,x,12122,13721,16915,x,x,x,x
      Teaching assistants,6125,87,15626,,16555,,11186,12267,12738,13279,14625,16719,18195,19033,19943,22532
      Educational support assistants,6126,36,16600,,17721,,11525,12730,13084,13587,15131,17890,19363,20429,21608,x
    Animal care and control services,613,22,16536,,17791,,11331,13114,13520,13971,15291,17977,19666,20000,22022,x
      Veterinary nurses,6131,7,16693,,17096,,x,13315,14069,15040,15931,17321,19376,x,x,x
      Pest control officers,6132,x,20000,,20822,,x,x,x,x,x,x,x,x,x,x
      Animal care services occupations n.e.c.,6139,13,15428,,17734,,x,12211,13125,13516,14210,16655,18805,x,x,x
    Caring personal services,614,530,17543,,18274,,11386,13479,14269,14985,16331,18990,20539,21495,22474,25808
      Nursing auxiliaries and assistants,6141,191,18512,,19222,,13128,14950,15679,16264,17318,19714,21242,22018,22804,25826
      Ambulance staff (excluding paramedics),6142,14,23218,,24955,,17777,18957,19571,20736,21792,26021,28433,29188,30494,x
      Dental nurses,6143,21,16802,,17804,,12505,13433,13855,14150,15702,17787,18861,19726,20500,x
      Houseparents and residential wardens,6144,16,19810,,21497,,13538,16502,17344,17790,18794,21325,x,x,x,x
      Care workers and home carers,6145,251,16205,,16847,,10361,12181,12959,13617,14952,17445,19260,20231,21334,24168
      Senior care workers,6146,30,18388,,19109,,11886,14067,14523,15269,16798,19280,21569,22564,24147,x
      Care escorts,6147,x,15295,,15110,,x,x,x,x,x,x,x,x,x,x
"      Undertakers, mortuary and crematorium assistants",6148,6,21892,,22554,,x,18889,19373,19549,20550,23312,24410,x,x,x
"  Leisure, travel and related personal service occupations",62,207,18145,,20145,,10802,12767,14001,14847,16369,20358,22704,24180,26407,32522
    Leisure and travel services,621,94,21196,,23185,,x,14987,16054,16917,19103,23766,27316,29385,31291,x
      Sports and leisure assistants,6211,26,16774,,17762,,10139,11948,12676,14120,15436,18247,20012,21026,22378,x
      Travel agents,6212,23,18737,,19861,,11914,14600,15158,15959,17040,20441,22679,24467,x,x
      Air travel assistants,6214,x,x,,26320,,x,x,x,x,x,x,x,x,x,x
      Rail travel assistants,6215,18,30533,,31306,,21727,23897,25404,26026,28231,31741,33553,35460,36436,x
      Leisure and travel service occupations n.e.c.,6219,6,x,,23623,,x,x,x,x,14345,x,x,x,x,x
    Hairdressers and related services,622,34,12654,,14384,,9415,10017,10578,11012,11832,14125,15373,16062,18266,x
      Hairdressers and barbers,6221,25,12221,,14004,,9189,9902,10340,10701,11550,13383,14787,15511,16526,x
      Beauticians and related occupations,6222,x,14464,,15452,,x,10731,11587,12107,x,x,x,x,x,x
    Housekeeping and related services,623,60,17700,,18761,,12376,14111,14758,15437,16744,19284,20781,21858,22737,x
      Housekeepers and related occupations,6231,17,14420,,16446,,11216,12168,12485,12885,13861,15613,17629,18027,x,x
      Caretakers,6232,43,18910,,19694,,14100,15585,16045,16725,17482,20125,21779,22346,23434,x
    Cleaning and housekeeping managers and supervisors,624,19,17324,,19799,,10106,12421,13151,14259,15092,18833,22446,23820,25453,x
      Cleaning and housekeeping managers and supervisors,6240,19,17324,,19799,,10106,12421,13151,14259,15092,18833,22446,23820,25453,x
Sales and customer service occupations,7,820,16529,,19152,,11034,12588,13143,13750,15124,18035,20009,21413,23256,29142
  Sales occupations,71,539,15243,,17706,,10641,12107,12594,13065,14018,16536,18154,19230,20797,25896
    Sales assistants and retail cashiers,711,405,14299,,16149,,10245,11681,12172,12574,13407,15537,16913,17773,18834,23166
      Sales and retail assistants,7111,330,14080,,15957,,10088,11538,12048,12423,13193,15260,16732,17500,18425,22913
      Retail cashiers and check-out operators,7112,25,13478,,13744,,x,11239,11652,11910,12633,14026,15038,15321,15947,x
      Telephone salespersons,7113,17,18945,,20546,,12763,14884,15615,16309,17446,20432,22350,22997,24985,x
      Pharmacy and other dispensing assistants,7114,22,14756,,15638,,x,x,x,13206,14091,15357,x,x,x,x
      Vehicle and parts salespersons and advisers,7115,11,20004,,21692,,13463,15757,16320,17054,18394,21276,23004,24857,x,x
    Sales related occupations,712,47,19687,,26862,,13531,15387,15878,16777,18368,21551,24910,25989,28112,x
      Collector salespersons and credit agents,7121,x,17786,,18384,,x,x,x,x,x,x,x,x,x,x
"      Debt, rent and other cash collectors",7122,15,18027,,19389,,13247,14634,15302,15616,16563,18990,20389,21296,x,x
      Roundspersons and van salespersons,7123,4,20370,,21537,,x,x,17249,17660,19034,21564,x,x,x,x
      Market and street traders and assistants,7124,x,x,,x,,x,x,x,x,x,x,x,x,x,x
      Merchandisers and window dressers,7125,9,20746,,24170,,x,16528,16925,18061,18998,23771,x,x,x,x
      Sales related occupations n.e.c.,7129,17,22143,,35120,,13610,15662,16590,17306,19795,25221,28060,29657,x,x
    Sales supervisors,713,87,17499,,19993,,12444,13760,14421,15053,16239,18906,21044,22518,24263,30226
      Sales supervisors,7130,87,17499,,19993,,12444,13760,14421,15053,16239,18906,21044,22518,24263,30226
  Customer service occupations,72,281,19306,,21929,,12449,14714,15539,16382,17755,21009,23432,25050,26896,33536
    Customer service occupations,721,227,18251,,19530,,12007,14084,14902,15663,16973,19654,21417,22526,23914,28201
      Call and contact centre occupations,7211,27,16922,,19111,,x,x,x,x,15905,17958,x,x,x,x
      Telephonists,7213,x,17663,,18291,,x,x,x,x,x,x,x,x,x,x
      Communication operators,7214,12,26829,,27587,,x,x,x,23253,24882,27877,x,x,x,x
      Market research interviewers,7215,x,x,,20977,,x,x,x,x,x,x,x,x,x,x
      Customer service occupations n.e.c.,7219,180,18103,,19066,,11860,14000,14868,15636,16952,19475,20925,21737,23095,27162
    Customer service managers and supervisors,722,54,27516,,32019,,16586,19363,20727,22142,24715,31286,35162,37814,39993,x
      Customer service managers and supervisors,7220,54,27516,,32019,,16586,19363,20727,22142,24715,31286,35162,37814,39993,x
"Process, plant and machine operatives",8,1137,22045,,23437,,13719,16000,16990,18000,19960,24305,26840,28266,29815,35122
"  Process, plant and machine operatives",81,586,21113,,22806,,13263,15153,16136,17007,19057,23420,26082,27687,29371,34781
    Process operatives,811,195,18931,,20942,,12696,14335,15073,15768,17242,21097,23553,25096,26781,32120
"      Food, drink and tobacco process operatives",8111,113,17476,,19117,,12180,13696,14286,14839,16123,19200,21482,22534,23698,28007
      Glass and ceramics process operatives,8112,x,17788,,20753,,x,x,15820,15907,16346,19600,x,x,x,x
      Textile process operatives,8113,12,17885,,20346,,12857,13834,14122,14910,16495,19319,21324,x,x,x
      Chemical and related process operatives,8114,26,23493,,25047,,13999,15976,17187,18078,20117,25641,28208,30245,33041,x
      Rubber process operatives,8115,x,21978,,22884,,x,x,x,16737,19364,25608,x,x,x,x
      Plastics process operatives,8116,11,20724,,21652,,13316,15055,15833,16579,18433,22765,24245,25570,x,x
      Metal making and treating process operatives,8117,10,25588,,26062,,x,18737,19332,20870,23536,28672,30192,31867,x,x
      Electroplaters,8118,x,20227,,21890,,x,x,16845,17539,19156,21910,x,x,x,x
      Process operatives n.e.c.,8119,10,22401,,24298,,14789,17129,17705,18108,20031,26083,29179,29747,x,x
    Plant and machine operatives,812,94,22442,,24181,,13574,16165,17157,18349,20093,24976,27915,29637,31598,x
      Paper and wood machine operatives,8121,22,19430,,21408,,12488,15530,15913,16709,18389,21208,24251,25548,27061,x
      Coal mine operatives,8122,x,35287,,38331,,x,x,x,x,x,x,x,x,x,x
      Quarry workers and related operatives,8123,x,x,,x,,x,x,x,x,x,x,x,x,x,x
      Energy plant operatives,8124,5,24299,,26192,,x,14987,16260,17516,21295,x,x,x,x,x
      Metal working machine operatives,8125,24,21463,,22526,,13557,15563,16589,17538,19560,23593,26287,27751,28700,x
      Water and sewerage plant operatives,8126,x,28214,,29213,,x,x,x,x,x,x,x,x,x,x
      Printing machine assistants,8127,15,22093,,23089,,13077,15512,16743,18022,19859,23017,27165,28044,30251,x
      Plant and machine operatives n.e.c.,8129,13,22164,,24301,,13518,16026,16737,17928,19217,25820,28495,29767,x,x
    Assemblers and routine operatives,813,193,20880,,22282,,13262,15040,16012,16898,18822,23000,25516,26830,28494,33287
      Assemblers (electrical and electronic products),8131,14,19072,,19962,,12856,13817,15108,15819,17164,20297,21490,22363,x,x
      Assemblers (vehicles and metal goods),8132,40,26778,,27325,,x,x,21356,22506,24603,29045,31262,33017,x,x
      Routine inspectors and testers,8133,37,23249,,24353,,x,17114,17931,19304,20901,24858,27789,29139,30699,x
"      Weighers, graders and sorters",8134,x,19872,,19939,,x,x,x,x,x,x,x,x,x,x
"      Tyre, exhaust and windscreen fitters",8135,13,19529,,20292,,12500,14223,15011,15353,17740,21217,23736,25181,x,x
      Sewing machinists,8137,11,15389,,16711,,11692,12296,12927,13318,14057,16514,18428,20766,x,x
      Assemblers and routine operatives n.e.c.,8139,75,18538,,20256,,12845,14330,15012,15947,17247,20567,22850,24219,25630,x
    Construction operatives,814,104,24435,,26045,,14637,17662,19144,20448,22605,27040,29727,31194,33555,x
"      Scaffolders, stagers and riggers",8141,12,30189,,31515,,18021,22049,23488,24806,27724,33235,35743,37547,x,x
      Road construction operatives,8142,18,24649,,26726,,16657,20122,21232,21767,23314,26931,30170,30897,32568,x
      Rail construction and maintenance operatives,8143,11,31209,,33257,,22824,25147,26162,27549,29802,34839,36056,37738,x,x
      Construction operatives n.e.c.,8149,63,22437,,23538,,13619,16178,17050,18218,20437,24435,26961,28334,29633,x
  Transport and mobile machine drivers and operatives,82,551,22935,,24109,,14574,17060,18005,18967,20853,25096,27559,28775,30398,35525
    Road transport drivers,821,439,22076,,22777,,14226,16617,17552,18438,20173,24100,26430,27621,28802,32350
      Large goods vehicle drivers,8211,134,25258,,25231,,17202,19750,20786,21728,23744,26807,28243,28994,30053,33438
      Van drivers,8212,201,19499,,20805,,12968,14894,15640,16282,17909,21648,23944,25412,27212,30954
      Bus and coach drivers,8213,93,22002,,23441,,16585,18194,18931,19586,20682,23752,26279,27751,28832,32741
      Taxi and cab drivers and chauffeurs,8214,8,17703,,22384,,x,13481,14709,15191,16096,21987,x,x,x,x
      Driving instructors,8215,x,25350,,27478,,x,x,x,x,x,x,x,x,x,x
    Mobile machine drivers and operatives,822,60,23547,,24743,,15354,17922,18704,19612,21240,25294,27764,28910,30489,x
      Crane drivers,8221,6,28818,,31172,,x,20484,22887,25619,27330,33624,36029,x,x,x
      Fork-lift truck drivers,8222,18,19457,,20641,,14234,15578,16077,17192,18621,20686,22827,23959,24902,x
      Agricultural machinery drivers,8223,x,25042,,24241,,x,x,x,x,x,27251,x,x,x,x
      Mobile machine drivers and operatives n.e.c.,8229,33,24583,,25909,,16290,x,20159,21116,22750,26247,28596,29889,31725,x
    Other drivers and transport operatives,823,52,35585,,34611,,20184,24154,25832,27300,31553,39500,42210,42557,43631,x
      Train and tram drivers,8231,21,42484,,41595,,32316,37731,39598,40681,42184,43107,44122,45170,46615,x
      Marine and waterways transport operatives,8232,x,32168,,31052,,x,x,x,x,28897,33681,x,x,x,x
      Air transport operatives,8233,10,24212,,25948,,16693,20194,20632,21400,22328,26326,27366,28394,x,x
      Rail transport operatives,8234,11,34904,,35488,,22360,27313,28867,29601,32505,36481,40313,41162,x,x
      Other drivers and transport operatives n.e.c.,8239,8,26418,,27192,,x,20916,21667,22573,25178,27760,31157,x,x,x
Elementary occupations,9,1218,17388,,18336,,10897,12857,13666,14441,15871,19126,21041,22116,23504,27368
  Elementary trades and related occupations,91,257,18070,,19335,,12344,13925,14611,15352,16851,19678,21667,22849,24253,28164
    Elementary agricultural occupations,911,41,18119,,19033,,13017,14393,14962,15502,16944,19720,21063,22302,23416,x
      Farm workers,9111,24,19105,,19753,,13827,14841,15501,16270,17499,20524,22024,22919,24291,x
      Forestry workers,9112,x,20489,,21766,,x,x,18392,19183,20048,22917,x,x,x,x
      Fishing and other elementary agriculture occupations n.e.c.,9119,13,16182,,16830,,12014,13055,13627,14088,x,17404,18186,x,x,x
    Elementary construction occupations,912,59,19797,,21133,,13016,15276,16083,17088,18286,21724,23938,25001,26610,x
      Elementary construction occupations,9120,59,19797,,21133,,13016,15276,16083,17088,18286,21724,23938,25001,26610,x
    Elementary process plant occupations,913,158,17487,,18744,,12019,13284,14091,14731,16203,19000,20808,21964,23447,27423
      Industrial cleaning process occupations,9132,9,17510,,17902,,x,13299,14508,15026,16576,18418,19144,19484,x,x
"      Packers, bottlers, canners and fillers",9134,68,16510,,17773,,11510,12753,13379,14099,15413,17688,19538,20440,21735,x
      Elementary process plant occupations n.e.c.,9139,81,18310,,19660,,12433,13883,14627,15492,16971,20116,22076,23091,24384,x
  Elementary administration and service occupations,92,961,17122,,18069,,10528,12593,13394,14179,15639,18908,20891,21940,23278,27105
    Elementary administration occupations,921,141,21911,,21996,,13575,16651,17916,19476,20737,23430,24716,25822,26834,29944
"      Postal workers, mail sorters, messengers and couriers",9211,111,23152,,23614,,17390,20083,20510,20976,21927,24293,25753,26606,27510,30502
      Elementary administration occupations n.e.c.,9219,30,14981,,16020,,10344,11551,12326,12822,13998,15838,17027,18099,19367,x
    Elementary cleaning occupations,923,167,15068,,15856,,10275,11871,12473,12932,13952,16164,17454,18201,19750,23037
      Window cleaners,9231,x,16435,,18161,,x,x,x,x,x,x,x,x,x,x
      Street cleaners,9232,6,17752,,18731,,x,16132,16423,16737,17354,18520,20134,x,x,x
      Cleaners and domestics,9233,112,14102,,14855,,9558,11225,11793,12348,13236,15136,16290,17027,17902,21624
"      Launderers, dry cleaners and pressers",9234,x,13807,,14532,,10524,x,x,12030,12810,14693,x,x,x,x
      Refuse and salvage occupations,9235,25,19129,,20295,,14352,16096,16612,17137,17937,20238,21392,22585,23381,x
      Vehicle valeters and cleaners,9236,8,14539,,15012,,x,12733,12910,13176,13470,15206,15930,16218,x,x
      Elementary cleaning occupations n.e.c.,9239,x,x,,x,,x,x,x,x,x,x,x,x,x,x
    Elementary security occupations,924,122,20753,,21894,,13941,16108,16879,17739,19232,22538,24776,26182,27396,31016
      Security guards and related occupations,9241,98,21148,,22352,,14527,16338,17324,18065,19644,22961,25371,26626,27756,31445
      Parking and civil enforcement occupations,9242,12,18431,,19897,,13215,15232,16057,16769,17586,20138,21744,22467,x,x
      School midday and crossing patrol occupations,9244,4,14989,,16359,,x,x,x,x,13530,x,x,x,x,x
      Elementary security occupations n.e.c.,9249,8,21504,,22079,,x,17792,17998,18504,20012,22358,24244,25645,x,x
    Elementary sales occupations,925,21,16740,,17016,,12368,13460,14431,15013,15985,17265,17963,18553,19025,x
      Shelf fillers,9251,18,16886,,17285,,12757,14438,15010,15522,16373,17446,18131,18618,18990,x
      Elementary sales occupations n.e.c.,9259,x,x,,15072,,x,x,x,x,x,x,x,x,x,x
    Elementary storage occupations,926,326,18230,,18962,,12476,14206,14938,15534,16920,19656,21344,22188,23400,27310
      Elementary storage occupations,9260,326,18230,,18962,,12476,14206,14938,15534,16920,19656,21344,22188,23400,27310
    Other elementary services occupations,927,184,12591,,13048,,7496,9513,10243,10792,11751,13657,14773,15483,16204,18572
      Hospital porters,9271,6,17559,,18180,,x,15352,15696,16163,16552,18792,19689,x,x,x
      Kitchen and catering assistants,9272,107,12447,,12777,,6823,9409,10044,10644,11660,13487,14515,15247,16061,17911
      Waiters and waitresses,9273,26,12022,,12664,,x,9180,9748,10271,11094,13022,14302,14910,x,x
      Bar staff,9274,35,12376,,12722,,x,x,9967,10686,11582,13057,14029,x,x,x
      Leisure and theme park attendants,9275,5,13907,,14555,,x,10366,11111,11229,12790,14976,x,x,x,x
      Other elementary services occupations n.e.c.,9279,6,14799,,15181,,x,12157,12410,12572,13204,15996,16887,x,x,x
Not Classified,,:,,,,,,,,,,,,,,
