Description,Code,No_jobs,Median,change,Mean,change.1,10,20,25,30,40,60,70,75,80,90
   Health associate professionals n.e.c.,3219,x,12.63,2.1,13.86,4.0,x,x,x,x,12.25,x,x,x,x,x
  Welfare and Housing Associate Professionals,322,274,14.96,3.8,15.61,2.5,11.85,12.61,12.94,13.29,14.16,15.66,16.66,17.13,17.72,19.69
   Youth and community workers,3221,77,15.47,4.5,16.08,3.2,11.78,12.76,13.18,13.47,14.49,16.17,17.23,17.71,18.02,x
   Child and early years officers,3222,43,15.1,3.3,15.71,2.1,11.86,12.55,13,13.27,14.18,15.8,16.53,17,17.54,x
   Housing officers,3223,42,16.6,4.9,16.84,6.5,12.31,13.41,13.99,14.66,15.54,17.48,18.34,18.63,19.3,x
   Counsellors,3224,8,14.39,-4.1,15.89,-5.2,x,x,12.45,12.92,13.88,15.95,x,x,x,x
   Welfare and housing associate professionals n.e.c.,3229,104,14.26,5.5,14.71,1.9,11.67,12.35,12.59,12.92,13.5,14.78,15.5,15.82,16.38,x
  Teaching and Childcare Associate Professionals,323,68,11.53,7.2,12.35,8.3,10.43,10.6,10.75,10.83,11.05,12.2,13.03,13.64,13.92,x
   Higher level teaching assistants,3231,20,13.69,8.3,13.8,7.2,10.92,11.7,12.25,12.72,13.18,13.91,14.41,14.79,x,x
   Early education and childcare practitioners,3232,48,11,9.3,11.81,9.8,10.38,10.47,10.56,10.73,10.83,11.46,11.92,12.2,12.46,x
  Veterinary nurses,324,11,13.14,6.1,13.35,6.8,x,11.32,11.57,11.98,12.39,13.79,14.6,x,x,x
   Veterinary nurses,3240,11,13.14,6.1,13.35,6.8,x,11.32,11.57,11.98,12.39,13.79,14.6,x,x,x
 Protective service occupations,33,329,20.39,3.5,19.83,2.7,13.86,15.47,15.98,16.62,18.3,21.09,22.06,22.58,23.18,24.94
  Protective Service Occupations,331,329,20.39,3.5,19.83,2.7,13.86,15.47,15.98,16.62,18.3,21.09,22.06,22.58,23.18,24.94
   Non-commissioned officers and other ranks,3311,:,,,,,,,,,,,,,,
   Police officers (sergeant and below),3312,238,20.84,3.0,20.15,2.1,13.8,15.36,15.99,17.28,20.1,21.6,22.45,23.05,23.41,25.05
   Fire service officers (watch manager and below),3313,53,17.48,7.2,18.18,4.5,14.75,15.74,15.89,16.13,16.54,18.42,19.66,20.02,20.25,x
   Prison service officers (below principal officer),3314,9,15.23,1.7,17.12,7.8,x,x,13.97,14.34,14.63,16.54,18.37,x,x,x
   Protective service associate professionals n.e.c.,3319,29,19.19,3.3,21.14,1.8,14.63,16.59,16.92,17.29,18.11,20.54,21.38,22.44,x,x
" Culture, media and sports occupations",34,134,15.67,2.0,23.11,21.4,11.46,12.45,12.93,13.45,14.56,16.93,18.93,20.42,21.57,x
"  Artistic, Literary and Media Occupations",341,60,16.32,0.4,18.71,-1.1,12.21,13.42,13.89,14.37,15.44,17.62,19.76,20.5,21.16,x
   Artists,3411,x,14.91,3.0,16.48,-2.7,x,x,x,x,14.12,15.79,x,x,x,x
"   Authors, writers and translators",3412,13,17.04,6.4,18.18,2.0,x,14.58,14.8,15.12,15.91,18.78,19.57,x,x,x
"   Actors, entertainers and presenters",3413,x,x,,13.57,-6.0,x,x,x,x,x,x,x,x,x,x
   Dancers and choreographers,3414,..,,,,,,,,,,,,,,
   Musicians,3415,x,x,,x,,x,x,x,x,x,x,x,x,x,x
"   Arts officers, producers and directors",3416,21,19.68,2.4,23.04,-5.6,x,14.73,15.99,16.41,18.34,20.72,22.13,x,x,x
"   Photographers, audio-visual and broadcasting equipment operators",3417,17,14.49,8.0,14.98,4.5,x,12.29,12.5,12.78,13.47,15.33,16.15,16.34,x,x
  Design Occupations ,342,42,16.45,4.0,18.87,4.4,12.1,13.03,13.52,14.3,15.33,17.93,20.44,21.66,24.94,x
   Interior designers,3421,20,14.92,1.2,17.92,-0.3,11.48,12.56,13.01,13.38,14.36,15.83,x,x,x,x
"   Clothing, fashion and accessories designers",3422,x,19.13,17.8,20.86,13.2,x,x,x,15.76,17.89,x,x,x,x,x
   Design occupations n.e.c.,3429,14,17.36,8.4,19.27,7.2,x,13.3,14.49,15.45,16.26,18.18,19.81,x,x,x
  Sports and Fitness Occupations,343,33,13.03,-1.4,x,,10.78,11.1,11.31,11.63,12.39,13.93,15.06,15.82,x,x
   Sports players,3431,x,x,,x,,x,x,x,x,17.21,x,x,x,x,x
"   Sports coaches, instructors and officials",3432,21,12.78,-4.2,14.6,-13.3,10.6,11.1,11.28,11.58,12.32,13.36,14.65,15.04,x,x
   Fitness and wellbeing instructors,3433,x,11.38,4.3,12.18,1.0,x,x,x,x,11.09,11.85,x,x,x,x
 Business and public service associate professionals,35,1949,18.3,3.3,21.61,4.6,12.29,13.8,14.51,15.3,16.78,20.27,22.9,24.64,27.1,35
  Transport Associate Professionals,351,11,35.51,5.0,38.09,5.1,x,26.56,29.38,31.65,32.96,38.26,x,x,x,x
   Aircraft pilots and air traffic controllers,3511,8,37.17,3.3,40.03,-1.8,x,x,x,32.27,34.28,x,x,x,x,x
   Ship and hovercraft officers,3512,x,x,,32.6,37.5,x,x,x,x,x,x,x,x,x,x
  Legal Associate Professionals,352,38,15.58,0.6,18.67,1.4,11.96,12.84,13.14,13.46,14.38,17.01,18.52,19.1,x,x
   Legal associate professionals,3520,38,15.58,0.6,18.67,1.4,11.96,12.84,13.14,13.46,14.38,17.01,18.52,19.1,x,x
  Finance Associate Professionals,353,182,21.1,3.2,25.35,1.8,14.67,16.35,16.92,17.42,18.98,23.36,25.84,27.54,28.92,x
   Brokers,3531,10,x,,x,,x,16.16,16.63,16.73,17.82,x,x,x,x,x
   Insurance underwriters,3532,23,17.77,2.5,27.27,22.3,13.75,15.45,16.06,16.42,16.97,19.16,x,x,x,x
   Financial and accounting technicians,3533,30,23.76,3.3,25.79,6.0,15.3,17.23,18.21,20.11,21.98,26.35,28.16,28.49,x,x
   Financial accounts managers,3534,119,21.14,2.8,24.07,-2.1,14.78,16.37,16.98,17.79,18.99,23.64,25.71,26.95,28.47,x
  Business Associate Professionals,354,254,16.3,2.3,17.84,0.8,11.92,13.19,13.82,14.3,15.21,17.34,18.24,19.12,20.12,24.01
"   Estimators, valuers and assessors",3541,43,17.38,0.1,19.32,0.8,12.98,14.06,14.88,15.27,16.39,18.4,20.07,20.89,21.9,x
   Importers and exporters,3542,x,15.52,2.0,16.38,0.7,x,x,x,x,15.07,16.31,x,x,x,x
   Project support officers,3543,62,16.16,3.5,17.03,1.9,12.08,13.27,13.9,14.36,15.21,17.18,18.13,18.72,19.31,x
   Data analysts,3544,57,17.73,7.3,18.54,6.9,13.43,14.79,15.2,15.64,16.66,18.19,19.55,20.25,21.05,x
   Business associate professionals n.e.c.,3549,87,14.57,1.7,17.29,-2.9,11.6,12.03,12.34,12.85,13.91,15.5,17.03,17.59,18.12,x
"  Sales, Marketing and Related Associate Professionals",355,1038,19.7,7.1,23.15,6.9,12.19,13.78,14.58,15.39,17.35,22.51,26.07,28.4,31.02,39.03
   Buyers and procurement officers,3551,57,16.89,1.8,17.79,0.7,12.77,13.8,14.22,14.71,15.62,18.26,19.32,19.99,20.46,x
   Business sales executives,3552,198,15.98,4.2,18.04,1.0,11.21,12.32,12.88,13.44,14.63,17.49,19.41,20.5,22.21,26.57
   Merchandisers ,3553,14,12.93,7.3,14.83,6.9,x,11.5,11.52,11.9,12.53,13.93,15.87,x,x,x
   Marketing associate professionals,3554,150,15.54,2.4,17.19,1.6,11.73,12.78,13.12,13.61,14.59,16.64,17.86,18.78,19.92,22.93
   Estate agents and auctioneers,3555,23,12.41,-4.3,14.54,-4.3,10.64,11.14,11.33,11.72,12.03,13.16,13.98,14.37,x,x
   Sales accounts and business development managers,3556,557,25.91,7.9,28.27,8.0,14.58,17.86,19.15,20.53,23.19,28.98,32.54,34.75,37.35,45.18
   Events managers and organisers,3557,39,14.03,4.4,14.8,4.7,11.25,11.98,12.33,12.63,13.41,14.53,15.73,16.09,16.52,x
  Public Services Associate Professionals,356,99,18.84,3.6,18.96,3.3,14.23,16.12,16.88,17.61,18,19.93,21.18,21.34,21.68,23.14
   Public services associate professionals,3560,99,18.84,3.6,18.96,3.3,14.23,16.12,16.88,17.61,18,19.93,21.18,21.34,21.68,23.14
"  HR, Training and Other Vocational Associate Guidance Professionals",357,255,15.6,3.4,16.96,1.5,11.83,12.86,13.24,13.67,14.56,16.88,18.21,18.9,19.88,22.42
   Human resources and industrial relations officers,3571,146,15.3,7.1,16.52,1.7,11.67,12.46,12.87,13.29,14.25,16.28,17.53,18.2,18.91,x
   Careers advisers and vocational guidance specialists,3572,10,14.28,0.3,14.92,-4.2,x,12.88,13.08,13.38,13.69,14.77,15.36,x,x,x
   Information technology trainers,3573,x,x,,19.25,1.3,x,x,x,x,x,x,x,x,x,x
   Other vocational and industrial trainers,3574,95,16.63,2.5,17.78,1.9,12.36,13.41,13.86,14.36,15.49,18.13,19.34,20.19,21.03,x
  Regulatory Associate Professionals,358,73,20.68,8.0,21.87,6.7,14.94,16.55,17,17.98,19.17,21.83,23.34,23.91,25.08,x
   Inspectors of standards and regulations,3581,15,17.24,8.1,18.66,6.4,x,14.27,15.01,15.59,16.18,18.55,19.51,21.01,x,x
   Health and safety managers and officers,3582,58,21.15,4.7,22.71,4.9,15.94,17.12,18.32,18.88,20.19,22.81,23.88,24.59,25.88,x
Administrative and secretarial occupations,4,1927,14.03,6.0,15.45,5.2,10.98,11.75,11.98,12.33,13.17,14.95,16.29,17.05,18.06,21.76
 Administrative occupations,41,1664,14.22,6.0,15.6,5.1,11.04,11.83,12.08,12.46,13.33,15.11,16.48,17.24,18.17,21.97
  Administrative Occupations: Government and Related Organisations,411,186,14.55,3.5,14.9,4.6,11.6,11.86,12.13,12.75,13.93,14.6,15.77,16.6,17.17,18.26
   National government administrative occupations,4111,153,14.56,3.0,14.86,4.6,11.65,11.86,12.12,12.74,14,14.57,15.86,16.65,17.23,18.22
   Local government administrative occupations,4112,29,14.09,6.4,15.16,5.8,11.54,12.16,12.47,12.72,13.46,14.74,15.69,16.42,16.75,x
   Officers of non-governmental organisations,4113,x,14.3,4.7,14.6,-3.8,x,x,x,13.15,13.98,14.92,x,x,x,x
  Administrative Occupations: Finance,412,393,14.34,5.8,15.84,4.7,11.12,12.03,12.42,12.77,13.44,15.47,16.72,17.55,18.5,22.52
   Credit controllers,4121,22,14.11,2.7,15.11,1.5,11.53,12.56,12.78,12.91,13.4,14.88,15.73,16.1,16.55,x
"   Book-keepers, payroll managers and wages clerks",4122,214,15.08,5.7,16.76,5.2,11.32,12.33,12.69,13.15,14.01,16.43,18.11,19.17,20.43,25.17
   Bank and post office clerks,4123,69,13.39,6.4,14.71,2.7,10.86,11.36,11.76,12.06,12.64,14.17,15.54,16.06,16.83,x
   Finance officers,4124,19,15.08,10.3,15.65,5.9,12.27,12.79,13.08,13.44,13.91,16.07,16.9,17.39,17.7,x
   Financial administrative occupations n.e.c.,4129,70,13.41,4.9,14.36,5.1,10.94,11.75,11.99,12.26,12.92,14.25,15.32,15.79,16.29,x
  Administrative Occupations: Records,413,260,13.37,5.4,14.23,3.8,10.93,11.5,11.85,12.08,12.63,14.08,15.02,15.37,16.07,18.24
   Records clerks and assistants,4131,100,13.33,7.0,14.11,5.8,10.9,11.4,11.74,11.91,12.46,14.04,15.08,15.42,16.13,18.11
   Pensions and insurance clerks and assistants,4132,26,13.36,2.5,14.06,-4.5,11.14,11.48,11.89,12.04,12.81,14.3,14.88,15.28,15.8,x
   Stock control clerks and assistants,4133,69,13.21,4.7,14.34,4.4,10.78,11.34,11.85,12.06,12.64,13.98,14.94,15.52,16.27,x
   Transport and distribution clerks and assistants,4134,48,13.88,5.0,14.73,2.8,11.14,11.8,12.23,12.45,13.22,14.56,15.3,15.77,16.67,x
   Library clerks and assistants,4135,6,12.81,6.4,13.33,7.9,x,12.33,12.5,12.51,12.65,13.16,13.4,x,x,x
   Human resources administrative occupations,4136,11,12.52,1.3,13.13,2.7,10.92,11.24,11.57,11.8,12.06,13.06,13.98,14.4,x,x
  Administrative Occupations: Office Managers and Supervisors,414,235,17.17,5.5,18.77,5.4,12.24,13.5,14.24,14.83,15.85,18.63,20.38,21.43,22.93,27.9
   Office managers,4141,155,18.11,6.6,19.44,5.9,12.5,13.97,14.53,15.31,16.72,19.91,21.5,22.62,23.96,28.15
   Office supervisors,4142,37,15.13,9.6,15.91,6.0,11.47,12.52,13.02,13.39,13.94,15.82,16.92,17.44,17.92,x
   Customer service managers,4143,42,16.64,1.2,18.89,1.0,12.25,13.86,14.37,14.89,15.71,17.7,19.37,20.25,21.02,x
  Other Administrative Occupations,415,591,13.47,7.4,15.02,6.0,10.86,11.46,11.78,11.97,12.61,14.43,15.69,16.57,17.54,21.25
   Sales administrators,4151,40,13.28,10.1,13.51,8.2,11.02,11.58,11.82,12.25,12.73,13.88,14.37,14.43,14.89,x
   Data entry administrators,4152,12,12.4,9.0,13.99,5.5,10.63,11,11.13,11.37,11.89,12.96,13.53,x,x,x
   Other administrative occupations n.e.c.,4159,540,13.58,6.9,15.15,5.8,10.86,11.47,11.79,11.97,12.63,14.56,15.94,16.77,17.86,21.6
 Secretarial and related occupations,42,263,13.09,6.4,14.47,5.9,10.66,11.12,11.43,11.72,12.25,13.86,15.04,15.87,16.86,20.37
  Secretarial and Related Occupations,421,263,13.09,6.4,14.47,5.9,10.66,11.12,11.43,11.72,12.25,13.86,15.04,15.87,16.86,20.37
   Medical secretaries,4211,22,12.76,0.6,12.83,3.4,11.11,11.46,11.85,11.85,12.25,13.44,x,13.44,13.51,x
   Legal secretaries,4212,15,13.53,13.1,14.16,10.6,11.01,11.45,11.55,11.77,12.55,13.89,14.29,14.89,x,x
   School secretaries,4213,11,12.44,7.6,13.64,8.9,x,11.49,11.69,11.71,11.99,12.99,14.12,14.5,x,x
   Company secretaries and administrators,4214,x,x,,17.26,3.9,x,x,x,x,x,x,x,x,x,x
   Personal assistants and other secretaries,4215,106,15.94,4.1,17.07,3.1,11.45,12.55,13.13,13.56,14.78,17.33,18.96,19.66,21.03,23.66
   Receptionists,4216,104,11.71,10.0,12.27,8.6,10.44,10.7,10.85,10.96,11.25,12.03,12.78,13.07,13.61,14.9
   Typists and related keyboard occupations,4217,x,x,,12.67,6.0,x,x,x,x,x,x,x,x,x,x
Skilled trades occupations,5,1483,15.03,5.2,16.03,5.5,11.01,12.02,12.51,13,14,16.14,17.44,18.21,19.09,22.02
 Skilled agricultural and related trades,51,89,12.32,5.2,12.99,6.0,10.51,10.95,11.13,11.33,11.79,12.89,13.5,13.91,14.52,16.18
  Agricultural and Related Trades,511,89,12.32,5.2,12.99,6.0,10.51,10.95,11.13,11.33,11.79,12.89,13.5,13.91,14.52,16.18
   Farmers,5111,7,13.1,0.5,13.08,-1.4,x,x,11.35,11.56,12.17,13.82,14.83,x,x,x
   Horticultural trades,5112,x,11.42,-2.3,12.33,6.5,x,x,x,x,x,12.15,x,x,x,x
   Gardeners and landscape gardeners,5113,31,12.72,8.3,13.19,5.9,10.77,11.23,11.38,11.6,12.11,13.11,13.65,14.11,14.58,x
   Groundsmen and greenkeepers,5114,34,11.62,7.0,12.22,6.7,10.42,10.73,10.9,10.97,11.26,12,12.63,12.86,13.35,x
   Agricultural and fishing trades n.e.c.,5119,14,13.38,4.9,14.62,9.4,x,11.48,11.9,12.12,12.81,14.01,14.61,15,x,x
" Skilled metal, electrical and electronic trades",52,846,16.44,5.3,17.38,6.2,11.62,13.2,13.8,14.37,15.43,17.64,18.97,19.77,20.69,23.82
"  Metal Forming, Welding and Related Trades",521,56,14.9,7.8,15.23,6.4,11.63,12.81,13,13.37,14.24,15.43,16.13,16.51,17.02,x
   Sheet metal workers,5211,9,13.15,0.1,14.16,1.4,x,11.66,11.97,12.43,12.85,14.4,15.18,x,x,x
"   Metal plate workers, smiths, moulders and related occupations",5212,x,15.17,8.4,15.36,4.9,x,x,x,x,14.62,15.56,15.97,x,x,x
   Welding trades,5213,38,14.91,9.7,15.26,9.4,12.01,12.87,13,13.59,14.38,15.43,16.06,16.42,17,x
   Pipe fitters,5214,x,x,,18.51,-6.4,x,x,x,x,x,x,x,x,x,x
"  Metal Machining, Fitting and Instrument Making Trades",522,373,16.95,7.3,18.04,8.4,11.58,13.03,13.75,14.43,15.52,18.44,20,21.01,22.38,26.22
   Metal machining setters and setter-operators,5221,53,15.1,4.3,15.66,4.9,11.46,12.4,12.78,13.31,14.18,16.03,17.07,17.69,18.35,x
"   Tool makers, tool fitters and markers-out",5222,7,17.28,5.9,18.7,6.4,x,x,15.38,15.88,16.32,18.5,x,x,x,x
   Metal working production and maintenance fitters,5223,298,17.43,8.9,18.46,9.3,11.55,13.2,13.86,14.62,15.88,19.04,20.73,22,23.23,27.2
   Precision instrument makers and repairers,5224,8,14.98,0.3,15.74,-3.1,x,12.95,13.48,13.78,14.36,15.43,x,x,x,x
   Air-conditioning and refrigeration installers and repairers,5225,x,18.31,11.4,20.18,14.6,x,x,x,16.51,17.91,19.32,x,x,x,x
  Vehicle Trades,523,141,15.07,4.9,15.74,6.1,11.12,12.5,13,13.49,14.2,16,17,17.52,18.3,20.36
"   Vehicle technicians, mechanics and electricians",5231,99,15,6.2,15.25,6.8,10.73,12.33,12.79,13.3,14,15.67,16.74,17.23,18.08,19.6
   Vehicle body builders and repairers ,5232,20,14.64,5.9,14.79,6.8,11.33,12.33,13,13.24,13.67,15.59,16.34,16.62,17.15,x
   Vehicle paint technicians,5233,7,14.79,9.1,15.22,12.3,x,x,x,13.8,14.39,15.26,15.75,x,x,x
   Aircraft maintenance and related trades,5234,7,20.97,7.0,23.16,8.9,x,16.7,18.92,19.28,20.19,22.03,x,x,x,x
   Boat and ship builders and repairers,5235,x,14.84,,16.11,1.1,x,x,x,x,x,14.94,x,x,x,x
   Rail and rolling stock builders and repairers,5236,x,x,,21.14,5.3,x,x,x,x,x,21.32,x,x,x,x
  Electrical and Electronic Trades,524,230,17.11,4.6,17.53,4.3,12.1,13.84,14.42,15.22,16.13,18.12,19,19.69,20.5,22.87
   Electricians and electrical fitters,5241,100,17.2,7.5,17.12,6.7,11.05,13.74,14.37,15.29,16.16,18.01,18.84,19.27,20.23,22.03
   Telecoms and related network installers and repairers,5242,26,16.19,0.2,17.42,-1.5,12.32,12.91,13.35,13.86,15.26,17.62,19.11,19.72,20.91,x
"   TV, video and audio servicers and repairers",5243,x,x,,13.3,5.1,x,x,x,x,x,x,x,x,x,x
   Computer system and equipment installers and servicers,5244,11,16.02,1.9,17.47,-3.0,x,12.2,12.83,13.6,14.9,17.13,19.32,x,x,x
   Security system installers and repairers,5245,8,15.94,3.4,16.45,1.5,x,13.81,14.51,15.26,15.57,16.8,17.5,x,x,x
   Electrical service and maintenance mechanics and repairers,5246,61,17.43,2.3,17.84,3.8,13.31,14.69,15.25,15.68,16.35,18.26,19.15,19.68,20.36,x
   Electrical and electronic trades n.e.c.,5249,21,18.45,4.9,19.65,7.2,13.64,14.78,15.58,16.1,17.16,19.99,21.93,23.23,24.01,x
"  Skilled Metal, Electrical and Electronic Trades Supervisors",525,46,18.13,4.6,18.85,2.3,14.01,15.29,15.92,16.33,17.36,19.18,20.2,20.65,21.45,x
"   Skilled metal, electrical and electronic trades supervisors",5250,46,18.13,4.6,18.85,2.3,14.01,15.29,15.92,16.33,17.36,19.18,20.2,20.65,21.45,x
 Skilled construction and building trades,53,252,15.38,4.6,15.72,3.4,11.21,12.51,13.13,13.64,14.5,16.24,17.09,17.72,18.35,20.22
  Construction and Building Trades,531,179,15,5.4,15.21,4.9,10.99,12.25,12.65,13.23,14.07,15.75,16.64,17.04,17.68,19.18
   Steel erectors,5311,x,15.05,3.6,15.58,8.0,x,x,x,x,x,15.45,x,x,x,x
   Stonemasons and related trades,5312,x,15.15,7.3,15.59,7.1,x,x,x,x,15,15.88,15.99,x,x,x
   Bricklayers ,5313,7,14.82,0.3,14.48,-3.1,x,x,x,14,14.4,15.52,16.39,x,x,x
"   Roofers, roof tilers and slaters",5314,11,14.31,7.6,14.43,6.7,x,11.85,12.31,12.47,13.44,14.96,15.91,x,x,x
   Plumbers & heating and ventilating installers and repairers,5315,55,16.8,6.5,16.74,6.1,11.13,13.41,14,14.87,16,17.45,18.27,18.75,19.03,x
   Carpenters and joiners,5316,58,14.48,3.2,14.47,2.4,10.81,12.04,12.5,13,13.91,15,16,16.3,16.79,x
"   Glaziers, window fabricators and fitters",5317,17,13.25,8.9,14.3,10.4,10.84,11.53,11.77,12.01,12.52,14.38,15.1,15.5,15.7,x
   Construction and building trades n.e.c.,5319,24,14.01,5.6,14.55,4.5,10.99,11.68,12.07,12.51,13.19,14.72,15.51,15.76,16.43,x
  Building Finishing Trades,532,30,14.57,8.1,14.87,6.8,11.04,12.5,12.87,13.25,13.65,15.5,16,16.25,16.6,x
   Plasterers,5321,x,15.99,8.3,15.35,6.6,x,x,x,x,15.21,16.25,x,x,x,x
   Floorers and wall tilers,5322,8,15,8.2,15.44,8.7,x,11.98,12.82,12.93,13.79,15.72,16.28,x,x,x
   Painters and decorators,5323,17,14.24,9.5,14.47,6.6,11.02,x,12.74,13.04,13.64,15,15.58,15.79,16,x
  Construction and Building Trades Supervisors,533,43,18.18,1.5,18.38,0.3,14.07,15.26,15.83,16.19,17.33,19.07,19.95,20.53,20.94,x
   Construction and building trades supervisors,5330,43,18.18,1.5,18.38,0.3,14.07,15.26,15.83,16.19,17.33,19.07,19.95,20.53,20.94,x
" Textiles, printing and other skilled trades",54,297,12.56,8.6,13.23,6.4,10.6,11.19,11.43,11.64,12.07,13.14,13.91,14.36,14.91,16.45
  Textiles and Garments Trades,541,17,12.45,9.9,13.05,3.9,10.42,10.89,11.17,11.32,11.81,12.87,13.29,13.75,x,x
   Upholsterers,5411,x,11.52,-6.5,12.97,-7.4,x,x,x,x,11.33,12.34,x,x,x,x
   Footwear and leather working trades,5412,x,12.54,13.6,13,8.6,x,x,x,x,x,12.89,x,x,x,x
   Tailors and dressmakers,5413,x,x,,13.31,6.0,x,x,x,x,x,12.94,x,x,x,x
"   Textiles, garments and related trades n.e.c.",5419,x,12.54,15.2,13,9.3,x,x,x,x,12.24,12.87,x,x,x,x
  Printing Trades,542,17,13.69,5.3,14.48,7.7,11.01,11.6,11.93,12.46,13.09,14.45,15.1,16.2,x,x
   Pre-press technicians,5421,x,x,,15.02,16.3,x,x,x,x,x,x,x,x,x,x
   Printers,5422,9,14.25,7.7,14.92,4.6,x,11.38,11.77,12.21,12.85,15.98,16.65,x,x,x
   Print finishing and binding workers,5423,x,13.27,16.3,13.41,10.4,x,x,x,12.55,13.04,13.68,x,x,x,x
  Food Preparation and Hospitality Trades,543,240,12.5,9.2,13.05,7.5,10.56,11.16,11.37,11.6,12,13.02,13.68,14.18,14.52,15.95
   Butchers,5431,24,12.5,4.2,13.28,4.2,10.42,11.16,11.25,11.5,12,12.97,13.36,13.83,14.32,x
   Bakers and flour confectioners,5432,11,11.76,6.2,12.21,5.3,x,11.1,11.23,11.28,11.6,12.03,12.26,12.46,x,x
   Fishmongers and poultry dressers,5433,x,x,,11.5,4.7,x,x,x,x,x,x,x,x,x,x
   Chefs,5434,152,12.52,9.7,13.05,8.4,10.5,11.1,11.4,11.63,12.02,13.18,13.96,14.34,14.87,16.08
   Cooks,5435,16,11.78,12.2,11.88,7.7,x,10.9,11,11.21,11.5,12,12.37,12.52,x,x
   Catering and bar managers,5436,35,13.1,9.3,13.76,5.3,11.02,11.73,12,12.11,12.55,13.5,14.4,14.82,15.01,x
  Other Skilled Trades,544,24,13.65,1.9,14.37,0.0,10.84,11.48,11.7,12,12.75,14.34,15.33,16.02,16.79,x
"   Glass and ceramics makers, decorators and finishers",5441,x,x,,14.47,0.3,x,x,x,x,x,x,x,x,x,x
   Furniture makers and other craft woodworkers,5442,10,12.98,3.7,13.88,5.6,x,11.58,11.7,11.84,12.48,14,14.45,14.73,x,x
   Florists,5443,x,x,,11.9,12.1,x,x,x,x,x,x,x,x,x,x
   Other skilled trades n.e.c.,5449,10,14.23,-2.7,15.18,-7.0,x,11.48,11.95,12.64,13.49,15.3,16.44,x,x,x
"Caring, leisure and other service occupations",6,1112,12.26,8.5,13.23,9.5,10.54,10.95,11.11,11.33,11.78,12.99,13.82,14.39,15.09,17.19
 Caring personal service occupations,61,925,12.19,8.5,13.14,9.9,10.56,10.93,11.1,11.28,11.72,12.85,13.68,14.22,14.97,16.93
  Teaching and Childcare Support Occupations,611,198,11.92,9.4,12.45,8.6,10.52,10.92,11.09,11.26,11.58,12.52,13.05,13.42,13.83,15.36
   Early education and childcare assistants,6111,41,11.75,14.1,12.35,13.0,10.35,10.52,10.66,10.79,11.21,12.25,13.18,13.62,14.3,x
   Teaching assistants,6112,102,11.93,8.3,12.37,7.5,10.68,11.06,11.2,11.35,11.63,12.49,12.96,13.29,13.74,14.86
   Educational support assistants,6113,47,11.8,8.4,12.47,7.3,10.62,10.95,11.09,11.25,11.56,12.49,12.98,13.18,13.69,x
   Childminders,6114,x,11.04,,11.85,8.8,x,x,x,x,x,x,x,x,x,x
   Nannies and au pairs,6116,5,13.61,0.7,14.24,5.9,x,x,x,12.49,13,14,x,x,x,x
   Playworkers,6117,x,x,,14.36,21.5,x,x,x,x,x,x,x,x,x,x
  Animal Care and Control Services,612,23,11.49,6.6,12.05,4.4,9.87,10.42,10.5,10.76,11.03,12,12.79,13.47,13.75,x
   Pest control officers,6121,x,13.19,2.0,14.6,6.6,x,x,x,x,x,x,x,x,x,x
   Animal care services occupations n.e.c.,6129,20,11.16,7.6,11.67,5.7,9.25,x,10.42,10.51,10.95,11.66,12.29,13.12,13.5,x
  Caring Personal Services,613,705,12.26,7.7,13.35,10.1,10.58,10.96,11.11,11.32,11.81,13.03,13.96,14.6,15.3,17.67
   Nursing auxiliaries and assistants,6131,295,12.7,8.5,13.91,13.0,10.75,11.11,11.31,11.58,12.02,13.55,14.66,15.3,16.01,18.86
   Ambulance staff (excluding paramedics),6132,18,13.49,4.6,14.26,6.8,10.86,11.11,11.66,11.85,12.81,14.69,15.34,15.99,16.62,x
   Dental nurses,6133,23,11.99,9.0,12.35,9.1,10.42,10.5,10.76,10.96,11.57,12.68,13.01,13.47,13.73,x
   Houseparents and residential wardens,6134,5,14.76,1.2,14.61,0.3,x,x,x,x,14.02,15.38,x,x,x,x
   Care workers and home carers,6135,285,11.89,8.3,12.85,8.9,10.5,10.85,10.97,11.07,11.45,12.48,13.24,13.81,14.61,16.64
   Senior care workers,6136,66,12.2,5.2,13.01,6.1,10.68,11.08,11.21,11.49,11.85,12.63,13.34,13.83,14.5,16.75
   Care escorts,6137,x,x,,13.35,7.4,x,x,x,x,x,x,x,x,x,x
"   Undertakers, mortuary and crematorium assistants",6138,12,13.49,3.0,13.61,1.8,11.09,11.57,11.67,11.83,12.96,14.03,14.76,14.95,x,x
" Leisure, travel and related personal service occupations",62,174,12.69,10.7,13.62,9.0,10.5,11,11.22,11.46,12,13.47,14.33,14.91,15.59,17.81
  Leisure and Travel Services,621,63,13.95,10.8,14.99,7.4,10.86,11.5,11.79,12.21,13.11,14.69,16.3,17.1,18.18,21.05
   Sports and leisure assistants,6211,19,12.14,6.3,12.54,2.5,10.42,10.87,10.91,11.29,11.61,12.62,13.39,13.79,14.33,x
   Travel agents,6212,14,14.18,17.8,14.6,13.9,11.18,11.66,11.95,12.54,13.35,15.08,16.17,16.79,17.5,x
   Air travel assistants,6213,9,13.99,20.0,13.95,11.0,x,11.8,12.23,12.53,13.2,14.35,14.83,15.15,x,x
   Rail travel assistants,6214,17,19.51,3.9,19.14,3.1,13.1,14.24,14.52,16.57,18.1,20.53,21.45,22.61,23.27,x
